detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[pierwszy, rzut, najlepszy]","[niby, hipsterskie, na, pierwszy, rzut, oka, ale, świetne, smaczne, i, duże, no, i, na, pewno, zdrowsze, najlepszy, cieciorex, polecam]",5.0,0.10526315789473684,"Niby hipsterskie na pierwszy rzut oka ale świetne, smaczne i duże, no i na pewno zdrowsze. Najlepszy Cieciorex. Polecam!",19.0,19.0,3.0
neutral,positive,[miejsce],"[pyszne, i, sycące, wegańskie, burgery, w, dobrej, cenie, samo, miejsce, kameralne, i, przytulne, szczególnie, polecam, cieciorex]",5.0,0.0,Pyszne i sycące wegańskie burgery w dobrej cenie! Samo miejsce kameralne i przytulne. Szczególnie polecam Cieciorex :),17.0,16.0,1.0
positive,positive,"[przygoda, miła]","[moja, pierwsza, przygoda, z, kuchnią, wega, cieszę, się, że, przyszło, mi, tego, doświadczyć, właśnie, w, tym, pysznym, wege, fast, foodzie, miła, obsługa]",5.0,0.13636363636363635,"Moja pierwsza przygoda z kuchnią wega. Cieszę się, że przyszło mi tego doświadczyć właśnie w tym pysznym wege fast foodzie. Miła obsługa.",22.0,22.0,2.0
neutral,positive,"[ten, czas, miejsce]","[bardzo, smacznie, i, gdybym, oceniala, tylko, jedzenie, dalabym, 5, ale, moja, ocena, dotyczy, rowniez, ogolnego, wrazenia, i, tutaj, musze, napisac, ze, sukces, miejsca, wymaga, zmiane, lokalu, na, wiekszy, moze, na, ten, czas, nalezy, umiescic, napis, dla, spozywajacych, ze, miejsce, nie, sluzy, do, spotkan, na, pogaduszkiwięcej]",4.0,0.0,"Bardzo smacznie i gdybym oceniala tylko jedzenie dalabym 5, ale moja ocena dotyczy rowniez ogolnego wrazenia i tutaj musze napisac ze sukces miejsca wymaga zmiane lokalu na wiekszy! Moze na ten czas nalezy umiescic napis dla spozywajacych, ze miejsce nie sluzy do spotkan na pogaduszki...Więcej",45.0,45.0,3.0
negative,positive,"[minus, ludzie]","[plusy, to, smaczne, dobrze, zrobione, jedzenie, lokalizacja, w, centrum, minus, to, ceny, za, brak, wołowiny, a, same, warzywa, i, mało, miejsca, w, lokalu, w, lato, ludzie, się, kłębili, na, ulicy, nie, wiem, jak, jest, w, zimie, ale, wolę, nie, próbować]",3.0,-0.025,"Plusy to smaczne, dobrze zrobione jedzenie, lokalizacja w centrum. Minus to ceny (za brak wołowiny, a same warzywa?) i mało miejsca w lokalu. W lato ludzie się kłębili na ulicy, nie wiem jak jest w zimie, ale wolę nie próbować.",40.0,40.0,2.0
neutral,positive,"[bez, ja]","[jako, wegetarianka, nie, miałam, okazji, spróbowac, burgerów, bez, mięsa, krowarzywa, zaspokoiła, moja, ciekawości, mam, ochotę, zaspokajac, ja, coraz, częściej, pysznie, i, zdrowo, polecam]",5.0,0.0,Jako wegetarianka nie miałam okazji spróbowac burgerów bez mięsa. Krowarzywa zaspokoiła moja ciekawości.. mam ochotę zaspokajac ja coraz częściej :) Pysznie i zdrowo- polecam!,24.0,23.0,2.0
positive,positive,"[plus, swój, ja]","[jestem, zjadaczem, mięsa, i, kanapka, tofex, była, pierwszym, moim, kontaktem, z, tofu, i, bardzo, dużym, zaskoczeniem, na, plus, grillowania, tofu, jest, pyszne, i, idelnie, smakuje, z, sosem, koperkowym, lub, musztardowym, knajpka, kameralna, i, ma, swój, klimat, warto, tam, zaglądnąć, ja, zaglądam, zawsze, gdy, chcę, coświęcej]",5.0,0.022222222222222223,Jestem zjadaczem mięsa i kanapka tofex była pierwszym moim kontaktem z tofu i bardzo dużym zaskoczeniem na plus. Grillowania tofu jest pyszne i idelnie smakuje z sosem koperkowym lub musztardowym. Knajpka kameralna i ma swój klimat. Warto tam zaglądnąć. Ja zaglądam zawsze gdy chcę coś...Więcej,45.0,45.0,3.0
neutral,positive,"[ogólnie, plus]","[jedzenie, super, trochę, mało, miejsca, w, lokalu, ale, ogólnie, wszystko, na, plus, głodnym, się, stamtąd, nie, wyjdzie, porcja, są, bardzo, duże, polecam]",5.0,0.0,"Jedzenie super, trochę mało miejsca w lokalu - ale ogólnie wszystko na plus ! głodnym się stamtąd nie wyjdzie, porcja są bardzo duże. Polecam !",25.0,22.0,2.0
positive,positive,[miła],"[byłem, i, muszę, przyznać, że, smacznie, dla, każdego, głodnego, coś, się, znajdzie, całkiem, przyzwoite, ceny, miła, obsługa]",3.0,0.11764705882352941,"Byłem i muszę przyznać, że smacznie. Dla każdego głodnego coś się znajdzie. Całkiem przyzwoite ceny. Miła obsługa.",17.0,17.0,1.0
neutral,positive,[],"[dobra, muzyka, obsługa, w, rękawiczkach, dwoi, się, i, troi, by, przygotować, pyszne, kanapki, dobrze, by, wpaść, na, chwile, ale, raczej, dla, młodych, spodziewałam, się, większego, szału]",4.0,0.0,"Dobra muzyka , obsługa w rękawiczkach dwoi się i troi by przygotować pyszne kanapki , dobrze by wpaść na chwile ale raczej dla młodych .Spodziewałam się większego szału .",29.0,26.0,0.0
negative,positive,"[duży, koperkowy, pomidorowy, pierwszy, raz]","[mają, duży, wybór, wegeburgerów, sitanex, cieiorex, itd, i, sosów, do, nich, koperkowy, wegemajonez, pomidorowy, itp, ekologiczne, pieczywo, i, mnóstwo, świeżych, wrarzyw, uwielbiam, i, polecam, 3, na, pierwszy, raz, jedzącym, jeszcze, mięso, polecam, seitanexa]",5.0,-0.03535353535353535,"Mają duży wybór wegeburgerów (sitanex, cieiorex itd) i sosów do nich (koperkowy wegemajonez, pomidorowy itp.), ekologiczne pieczywo i mnóstwo świeżych wrarzyw! Uwielbiam i polecam <3
Na pierwszy raz jedzącym jeszcze mięso polecam Seitanex'a!",33.0,33.0,5.0
negative,positive,"[duży, reklama]","[fantastyczna, miejscówka, rewelacyjne, burgery, duży, wybór, wszystko, świeże, komponowane, na, moich, oczach, krowarzywa, to, wspaniała, reklama, wegetarianizmu, ba, veganizmu, przemiła, obsługa, połączona, z, rewelacyjną, muzyką, w, tle, ceny, przystępne, lokalizacja, w, samym, centrum, może, 10min, od, pałacu, kultury, zdecydowanie, polecam, i, na, pewno, jeszcze, tamwięcej]",5.0,-0.0037037037037037034,"Fantastyczna miejscówka, rewelacyjne burgery, duży wybór, wszystko świeże komponowane na moich oczach. Krowarzywa to wspaniała reklama wegetarianizmu, ba veganizmu. Przemiła obsługa połączona z rewelacyjną muzyką w tle. Ceny przystępne, lokalizacja w samym centrum, może 10min od Pałacu Kultury. Zdecydowanie polecam i na pewno jeszcze tam...Więcej",45.0,45.0,2.0
negative,positive,"[szkoda, mały]","[smaczne, vegańskie, burgery, robione, na, oczach, klienta, świeże, smaczne, dodatki, przemiła, obsługa, szkoda, że, lokal, jest, tak, mały, bo, chętnych, naprawdę, nie, brakuje, polecam]",4.0,-0.125,"Smaczne vegańskie burgery robione na oczach klienta, Świeże, smaczne dodatki. Przemiła obsługa. Szkoda, że lokal jest tak mały, bo chętnych naprawdę nie brakuje. Polecam.",24.0,24.0,2.0
negative,positive,[gorąco],"[tak, jak, napisałem, w, tytule, po, prostu, moje, ulubione, gorąco, zachęcam, do, spróbowania, są, pyszne, zdrowe, prawdziwe, i, klimatyczne, dookoła, super, klimat]",5.0,-0.045454545454545456,"Tak jak napisałem w tytule, po prostu moje ulubione. Gorąco zachęcam do spróbowania. Są pyszne, zdrowe, prawdziwe i klimatyczne. Dookoła super klimat.",22.0,22.0,1.0
positive,positive,"[smak, nieziemski, pyszny, sok]","[rewelacyjne, burgery, i, do, tego, w, 100, wegańskie, smak, nieziemski, i, do, tego, naprawdę, spora, porcja, którą, spokojnie, idzie, się, najeść, ceny, w, porządku, mało, miejsca, w, lokalu, ale, zawsze, można, zabrać, na, wynos, pyszny, sok, grejfrutowy, wyciskany, przy, mnie, polecam, także, ""mięsożercom"", którzy, niewięcej]",5.0,0.04074074074074074,"Rewelacyjne burgery! I do tego w 100% wegańskie. Smak nieziemski i do tego naprawdę spora porcja, którą spokojnie idzie się najeść. Ceny w porządku. Mało miejsca w lokalu, ale zawsze można zabrać na wynos. Pyszny sok grejfrutowy, wyciskany przy mnie. Polecam także ""mięsożercom"", którzy nie...Więcej",45.0,45.0,4.0
negative,positive,"[miejsce, szybki]","[super, miejsce, na, szybki, lunch, albo, spozniona, kolacje, oryginalne, nazwy, burgerow, cieciorex, warzywex, etc, no, i, super, jakos, burgery, sa, swiezutkie, warzywa, chrupiace, smaczna, bułka, mozna, dobierac, sobie, sosy, miejsca, jest, niestety, malo, ale, mozna, wziac, rowniez, na, wynos, zawsze, pelno]",5.0,-0.012195121951219513,"super miejsce na szybki lunch albo spozniona kolacje . Oryginalne nazwy burgerow (cieciorex, warzywex etc..) no i super jakos. .Burgery sa swiezutkie, warzywa chrupiace, smaczna bułka, mozna dobierac sobie sosy. Miejsca jest niestety malo, ale mozna wziac rowniez na wynos.
Zawsze pelno :-)",43.0,41.0,2.0
positive,positive,"[czas, ogromny, ruch]","[bardzo, dobre, ceny, fajne, smaki, caly, czas, kolejki, i, ogromny, ruch, w, weekend, polecam, kotleta, z, cieciorki]",5.0,0.0196078431372549,"Bardzo dobre ceny, fajne smaki. Caly czas kolejki i ogromny ruch w weekend. Polecam kotleta z cieciorki.",17.0,17.0,3.0
positive,positive,"[burger, który, przepyszny, sycący, miejsce, otwarcie]","[burger, który, jadłam, w, krowarzywa, nie, tylko, przebił, wszystkie, inne, wegańskie, które, jadłam, ale, także, i, większość, tych, oryginalnych, mięsnych, przepyszny, i, bardzo, sycący, miejsce, naprawdę, godne, polecenia, szczególnie, ludziom, którzy, podchodzą, dosyć, sceptycznie, do, wegańskiej, kuchni, bo, myślę, że, i, oni, otwarcie, przyznają, żewięcej]",5.0,0.022222222222222223,"Burger, który jadłam w Krowarzywa nie tylko przebił wszystkie inne wegańskie, które jadłam, ale także i większość tych oryginalnych, mięsnych! Przepyszny i bardzo sycący. Miejsce naprawdę godne polecenia, szczególnie ludziom, którzy podchodzą dosyć sceptycznie do wegańskiej kuchni, bo myślę, że i oni otwarcie przyznają, że...Więcej",45.0,45.0,6.0
negative,positive,"[opcja, minus]","[warzywne, hamburgery, bardzo, ciekawa, opcja, na, alterntyywny, lunch, w, fajnym, warszawskim, sytlu, długie, kolejki, na, minus]",4.0,-0.0625,"warzywne hamburgery - bardzo ciekawa opcja na alterntyywny lunch, w fajnym warszawskim sytlu
Długie kolejki na minus",17.0,16.0,2.0
neutral,positive,"[bez, bez, czas]","[wegetarianskieok, ale, flaczego, bez, smaku, wielka, bula, z, niezgrabnym, nadzieniem, bez, aromatu, wszystko, z, niej, wypadalo, co, biorac, pod, uwage, mozliwosc, zajecia, pozycji, siedzacej, w, tym, mikroskopijnym, lokalu, stanowilo, olbrzymie, utrudnienie, brak, jakiejkolwiek, klimatyzacji, co, latem, grozilo, omdleniem, w, kolejce, dlugi, czas, oczekiwania, na, jedzeniewięcej]",3.0,0.0,"Wegetarianskie-ok. Ale flaczego bez smaku? Wielka bula z niezgrabnym nadzieniem, bez aromatu, wszystko z niej wypadalo, co biorac pod uwage mozliwosc zajecia pozycji siedzacej w tym mikroskopijnym lokalu, stanowilo olbrzymie utrudnienie. Brak jakiejkolwiek klimatyzacji, co latem grozilo omdleniem w kolejce. Dlugi czas oczekiwania na jedzenie....Więcej",45.0,45.0,3.0
neutral,positive,[czas],"[najlepsze, burgery, nie, tylko, w, kategorii, wegańskich, krotki, czas, oczekiwania, ciekawe, oferty, sezonowe, bardzo, polecam]",5.0,0.0,Najlepsze burgery!!! Nie tylko w kategorii wegańskich. Krotki czas oczekiwania. Ciekawe oferty sezonowe. Bardzo polecam!!!,15.0,15.0,1.0
negative,positive,"[miejsce, burger, bez, jakiś, znakomity, burger, jeden]","[nie, jestem, wegetarianinem, ani, weganinem, tylko, typowym, mięsożercą, z, czystej, ciekawości, odwiedziłem, to, miejsce, jedzenie, jest, rewelacyjne, nigdy, nie, przypuszczałem, że, burger, bez, mięsa, może, tak, dobrze, smakować, to, nie, był, jakiś, ""zamiennik"", mięsnego, burgera, to, był, znakomity, burger, jeden, z, najlepszych, jakie, jadłem, wwięcej]",5.0,-0.06666666666666667,"Nie jestem wegetarianinem ani weganinem tylko typowym mięsożercą. Z czystej ciekawości odwiedziłem to miejsce. Jedzenie jest REWELACYJNE. Nigdy nie przypuszczałem, że burger bez mięsa może tak dobrze smakować. To nie był jakiś ""zamiennik"" mięsnego burgera. To był znakomity burger jeden z najlepszych jakie jadłem w...Więcej",45.0,45.0,7.0
neutral,positive,"[koperkowy, pomidorowy]","[burgery, są, naprawdę, dobre, ciekawie, skomponowane, a, ceny, z, powodu, braku, mięsa, dosyć, niskie, 1215, zł, za, kanapkę, ręcznie, robione, sosy, również, ""odświeżają"", wizerunek, klasycznego, burgera, najlepsze, to, chyba, tofex, i, cieciorex, dobre, są, też, oferty, tygodnia, co, do, sosów, koperkowy, i, pomidorowy, osobiście, niewięcej]",4.0,0.0,"Burgery są naprawdę dobre, ciekawie skomponowane, a ceny (z powodu braku mięsa) dosyć niskie (12-15 zł za kanapkę). Ręcznie robione sosy również ""odświeżają"" wizerunek klasycznego burgera. Najlepsze to chyba Tofex i Cieciorex, dobre są też oferty tygodnia. Co do sosów: koperkowy i pomidorowy. Osobiście nie...Więcej",45.0,45.0,2.0
neutral,positive,[czas],"[kto, powiedział, że, hamburger, musi, zawierać, krowewcale, nietofu, też, daje, rade, gdyby, tylko, czas, oczekiwania, był, mniejszy, to, wszystko, by, pasowało, w, 100]",4.0,0.0,Kto powiedział że hamburger musi zawierać krowe???wcale nie.....Tofu też daje rade;) Gdyby tylko czas oczekiwania był mniejszy to wszystko by pasowało w 100%,23.0,23.0,1.0
negative,positive,"[miejsce, duży, długi, czas]","[świetne, miejsce, pyszne, i, w, stu, procentach, wegańskie, jedzenie, duży, wybór, burgerów, zdrowe, soki, trochę, długi, czas, oczekiwania, ale, to, dlatego, że, są, tam, tłumy, oby, więcej, takich, miejsc]",5.0,-0.005747126436781609,"Świetne miejsce! Pyszne i w stu procentach wegańskie jedzenie! Duży wybór burgerów, zdrowe soki. Trochę długi czas oczekiwania, ale to dlatego, że są tam tłumy. Oby więcej takich miejsc!",29.0,29.0,4.0
neutral,positive,[],"[po, prostu, niesamowite, i, wyśmienite, dla, tym, co, szukają, wegańskiej, kuchni, i, tych, co, lubią, mięso, jem, mięso, i, bardzo, lubię, burgery, krwiste, ale, w, krowarzywa, nie, brakuje, mięsa, o, nie, jest, wszystko, to, na, co, składa, się, jedzenie, o, którym, mówimy, hmmm, pysznewięcej]",5.0,0.0,"Po prostu niesamowite i wyśmienite. Dla tym, co szukają wegańskiej kuchni i tych, co lubią mięso. Jem mięso i bardzo lubię burgery krwiste, ale w Krowarzywa nie brakuje mięsa, o nie! Jest wszystko to, na co składa się jedzenie, o którym mówimy - hmmm, pyszne!...Więcej",45.0,44.0,0.0
negative,positive,"[ja, plus, majonezowy, koperkowy]","[rzadko, się, zdarza, że, po, pierwszej, wizycie, myślę, od, razu, kiedy, odwiedzę, lokal, ponownie, a, tak, było, w, moim, przypadku, smaczne, i, do, tego, zapychające, na, kilka, godzin, ja, wybrałem, seitanex, plus, sosy, majonezowy, i, koperkowy, rewelacja]",5.0,-0.02702702702702703,"Rzadko się zdarza, że po pierwszej wizycie myślę od razu kiedy odwiedzę lokal ponownie, a tak było w moim przypadku. Smaczne i do tego zapychające na kilka godzin - ja wybrałem Seitanex plus sosy majonezowy i koperkowy - rewelacja",39.0,37.0,4.0
negative,positive,[burger],"[nie, ma, się, co, rozdrabniać, po, prostu, burgery, sa, bardzo, dobre, szczerze, mowiac, nie, wiem, czy, będę, jesc, jeszcze, mięsne, po, spróbowaniu, tych, bardzo, dobre, pieczywo, sosy, świeże, warzywa, burger, kosztował, mnie, 12zl, szczerze, mowiac, byl, dla, mnie, duzo, za, duzy, w, 100więcej]",5.0,-0.046511627906976744,Nie ma się co rozdrabniać. po prostu burgery sa bardzo dobre. szczerze mowiac nie wiem czy będę jesc jeszcze mięsne po spróbowaniu tych :) Bardzo dobre pieczywo sosy świeże warzywa. Burger kosztował mnie 12zl. !!!! szczerze mowiac byl dla mnie duzo za duzy. w 100%...Więcej,45.0,43.0,1.0
negative,positive,"[miejsce, miejsce, szybki]","[doskonale, miejsce, dla, wega, i, nie, tylko, świetne, bułki, rozne, rodzaje, burgerow, i, masa, dodatków, do, tego, soki, wyciskane, i, herbatki, talerze, eko, do, recyklingu, świetne, miejsce, na, szybki, lunch, mało, miejsc, siedzących, ale, warto, i, tak, poczekać, w, razie, potrzeby]",5.0,-0.012195121951219513,"Doskonale miejsce dla Wega i nie tylko ! Świetne bułki, rozne rodzaje burgerow i masa dodatków ! Do tego soki wyciskane i herbatki. Talerze eko do recyklingu. Świetne miejsce na szybki lunch. Mało miejsc siedzących ale warto i tak poczekać w razie potrzeby !",44.0,41.0,3.0
neutral,positive,[],"[dobre, bezmiesne, burgery, ale, zglodnialy, wedrowiec, musi, zjesc, conajmniej, dwie, weganskie, bulycieciorex, super]",4.0,0.0,Dobre bezmiesne burgery ale zglodnialy wedrowiec musi zjesc conajmniej dwie weganskie bulyCieciorex super!,13.0,13.0,0.0
neutral,positive,[ogólnie],"[burgery, dobre, aż, za, bardzo, sycace, pózniej, czułam, sie, trochę, cieżko, myśle, ze, dużym, plusem, byłoby, tez, wiecej, miejsc, siedzących, jest, np, przestrzeń, do, zbudowania, antresoli, zdecydowanie, polecam, jako, danie, na, wynos, ogólnie, bardzo, w, porządku]",4.0,0.0,"Burgery dobre, aż za bardzo sycace. Pózniej czułam sie trochę cieżko. Myśle ze dużym plusem byłoby tez wiecej miejsc siedzących (jest np przestrzeń do zbudowania antresoli). Zdecydowanie polecam jako danie na wynos. Ogólnie - bardzo w porządku. :)",38.0,36.0,1.0
neutral,positive,"[czas, nowo]","[podczas, dwóch, wizyt, za, każdym, razem, dostawałem, bardzo, dobre, jedzenie, polecam, szczególnie, cieciorexa, natomiast, obsługa, za, pierwszym, razem, nie, bardzo, radziła, sobie, ze, sprawną, obsługą, gdy, przyszedłem, czas, oczekiwania, na, zrobienie, jedzenia, wynosił, około, 20, minut, ale, gdy, je, dostałem, to, nowo, zamawiające, osobywięcej]",4.0,0.0,"Podczas dwóch wizyt za każdym razem dostawałem bardzo dobre jedzenie (polecam szczególnie cieciorexa), natomiast obsługa za pierwszym razem nie bardzo radziła sobie ze sprawną obsługą --- gdy przyszedłem czas oczekiwania na zrobienie jedzenia wynosił około 20 minut, ale gdy je dostałem to nowo zamawiające osoby...Więcej",45.0,44.0,2.0
neutral,positive,[ogólnie],"[czasem, wpadam, tutaj, na, lunch, z, małymi, wyjątkami, zawsze, smacznie, i, do, syta, ogólnie, polecam, wszystkim]",4.0,0.0,Czasem wpadam tutaj na lunch. Z małymi wyjątkami zawsze smacznie i do syta! Ogólnie polecam wszystkim!,16.0,16.0,1.0
negative,positive,"[ten, burger, bez, wystrój, hipsterski]","[uwielbiam, tutejsze, burgery, są, różnorodne, smaczne, i, lekkostrawne, w, większości, polecam, zwłaszcza, ten, z, serem, tofu, porcje, duże, –, zjedzenie, zestawu, burger, frytki, przekracza, moje, możliwości, całkiem, niezłe, koktajle, po, ichniemu, smufisy, bez, cukru, wystrój, typowo, hipsterski, obdrapane, ściany, tanie, meble, obsługa, mogłaby, byćwięcej]",4.0,-0.06818181818181818,"Uwielbiam tutejsze burgery, są różnorodne, smaczne i lekkostrawne (w większości). Polecam zwłaszcza ten z serem tofu. Porcje duże – zjedzenie zestawu burger + frytki przekracza moje możliwości.
Całkiem niezłe koktajle (po ichniemu: smufisy), bez cukru.
Wystrój typowo hipsterski: obdrapane ściany, tanie meble. Obsługa mogłaby być...Więcej",45.0,44.0,5.0
negative,positive,[burger],"[do, tej, pory, burger, kojarzył, mi, się, z, mięsem, i, to, wołowym, dzięki, tej, restauracji, nabrałam, innego, spojrzenia, te, burgery, wegańskie, są, pyszne, polecam, każdemu, spragnionemu, nowości, oraz, wszystkim, chcącym, spróbować, czegoś, pysznego, i, zdrowego, zarazem]",5.0,-0.05555555555555555,"Do tej pory burger kojarzył mi się z mięsem i to wołowym. Dzięki tej restauracji nabrałam innego spojrzenia.
Te burgery wegańskie są pyszne! Polecam każdemu spragnionemu nowości oraz wszystkim chcącym spróbować czegoś pysznego i zdrowego zarazem.",36.0,36.0,1.0
positive,positive,[miła],"[szybko, i, smacznie, miła, obsługa, i, bardzo, udana, rekomendacja, chętnie, wrócimy, kiedy, następnym, razem, odwiedzimy, warszawę]",5.0,0.125,"Szybko i smacznie, miła obsługa i bardzo udana rekomendacja. Chętnie wrócimy, kiedy następnym razem odwiedzimy Warszawę",16.0,16.0,1.0
positive,positive,"[szczęście, bat, ten]","[nie, mając, za, dużo, czasu, weszliśmy, do, pierwszej, napotkanej, restauracji, a, właściwie, baru, dla, wegetarian, i, mieliśmy, szczęście, bat, serwuje, bardzo, smaczne, wegańskie, burgery, dobre, ziemniaczki, czy, świeża, lemoniadę, polecamy, ten, lokal]",5.0,0.0625,"Nie mając za dużo czasu weszliśmy do pierwszej napotkanej restauracji a właściwie baru dla wegetarian i mieliśmy szczęście. Bat serwuje bardzo smaczne wegańskie burgery, dobre ziemniaczki czy świeża lemoniadę. Polecamy ten lokal",32.0,32.0,3.0
negative,positive,"[miejsce, wspaniały, burger, miejsce]","[dość, intrygujące, miejsce, lubie, mięsko, jednak, ciekawość, zwyciężyła, i, zdecydowanie, warto, było, wspaniały, burger, z, ciecierzycy, miejsce, godne, polecenia]",5.0,-0.10526315789473684,Dość intrygujące miejsce. Lubie mięsko jednak ciekawość zwyciężyła i zdecydowanie warto było. Wspaniały burger z ciecierzycy. Miejsce godne polecenia.,19.0,19.0,4.0
neutral,positive,[],"[nie, ma, co, opisywać, tych, burgerów, trzeba, koniecznie, spróbować, świeże, podpieczone, bułeczki, pyszne, dodatki, i, niecodzienne, kotlety, oferta, zmienia, się, w, zależności, od, pory, roku, szczerze, polecam, ale, uprzedzam, że, burgery, są, bardzo, sycące]",5.0,0.0,"Nie ma co opisywać, tych burgerów trzeba koniecznie spróbować. Świeże podpieczone bułeczki, pyszne dodatki i niecodzienne kotlety. Oferta zmienia się w zależności od pory roku. Szczerze polecam, ale uprzedzam że burgery są bardzo sycące!",34.0,34.0,0.0
negative,positive,"[duży, plus]","[pyszne, świeże, zdrowe, urozmaicone, niebo, w, gębie, duży, plus, za, burgery, sezonowe, jak, najbardziej, polecam, odwiedzić]",5.0,-0.010416666666666666,"pyszne, świeże, zdrowe, urozmaicone
niebo w gębie :)
duży plus za burgery sezonowe
jak najbardziej polecam odwiedzić!",17.0,16.0,2.0
neutral,positive,[],"[definitywnie, najsmaczniejsze, vege, burgery, jakie, kiedykolwiek, jadlam, w, polsce, jak, i, na, świecie, polecam]",5.0,0.0,Definitywnie najsmaczniejsze vege burgery jakie kiedykolwiek jadlam w Polsce jak i na świecie. Polecam!,14.0,14.0,0.0
negative,positive,[gorąco],"[no, niestety, nie, ma, tutaj, kurczaczków, jest, cieciorka, kasza, jaglana, i, inne, takie, warzywne, dziwadła, polecam, gorąco, vege, żarcie, na, miejscu, i, na, wynos]",4.0,-0.041666666666666664,"No niestety nie ma tutaj kurczaczków jest cieciorka kasza jaglana i inne takie warzywne dziwadła
Polecam gorąco vege żarcie na miejscu i na wynos",24.0,24.0,1.0
positive,positive,"[jeden, stały]","[jeden, z, najlepszych, burgerów, jakie, miałem, okazję, jeść, stały, punkt, pobytu, w, warszawie, na, pewno, tu, wrócimy, 😀]",5.0,0.018518518518518517,Jeden z najlepszych burgerów jakie miałem okazję jeść. Stały punkt pobytu w Warszawie. Na pewno tu wrócimy 😀,18.0,18.0,2.0
neutral,positive,"[każdy, czas]","[fantastyczni, klimat, miejsca, pyszne, burgery, z, ciekawymi, dodatkami, do, tego, każdy, podawany, z, porcją, frytek, salatką, i, sosami, czas, oczekiwania, nie, odbiegał, od, normy, czego, chcieć, wiecej]",5.0,0.0,"Fantastyczni klimat miejsca, pyszne burgery z ciekawymi dodatkami, do tego każdy podawany z porcją frytek, salatką i sosami. Czas oczekiwania nie odbiegał od normy. Czego chcieć wiecej?",27.0,27.0,2.0
negative,positive,"[barn, burger, miły]","[do, barn, burger, trafiłem, z, majqlem, i, normanem, w, celu, odbycia, szybkiego, posiłku, po, 30, minutach, szukania, miejsca, parkingowego, udało, nam, się, dotrzeć, do, miejsca, docelowego, przywitała, nas, nieduża, kolejka, i, bardzo, miły, kelner, w, tym, czasie, w, towarzystwie, wielkiej, tablicy, z, pozycjami, można, zastanowićwięcej]",5.0,-0.029629629629629634,"Do Barn Burger trafiłem z Majqlem i Normanem w celu odbycia szybkiego posiłku. Po 30 minutach szukania miejsca parkingowego udało nam się dotrzeć do miejsca docelowego. Przywitała nas nieduża kolejka i bardzo miły kelner. W tym czasie w towarzystwie wielkiej tablicy z pozycjami, można zastanowić...Więcej",45.0,45.0,3.0
positive,positive,"[miejsce, swój, duży, ruch]","[same, burgery, bardzo, dobre, frytki, niezłe, ale, nie, idealne, samo, miejsce, ma, swój, klimat, ale, organizacja, zamówień, mogłaby, być, lepsza, dość, duży, ruch, i, czasem, trzeba, poczekać, na, stolik]",4.0,0.028735632183908046,"Same burgery bardzo dobre. Frytki niezłe, ale nie idealne. Samo miejsce ma swój klimat, ale organizacja zamówień mogłaby być lepsza. Dość duży ruch i czasem trzeba poczekać na stolik.",29.0,29.0,4.0
negative,positive,"[dobry, miejsce, gorąco]","[dobry, klimat, smaczne, jedzenie, miejsce, warte, odwiedzenia, lokal, oblegany, więc, o, czymś, to, świadczy, gorąco, polecam]",4.0,-0.004166666666666666,"Dobry klimat, smaczne jedzenie. Miejsce warte odwiedzenia. Lokal oblegany więc o czymś to świadczy. Gorąco polecam!",16.0,16.0,3.0
negative,positive,[duży],"[co, tu, dużo, pisać, burgery, chyba, najlepsze, w, warszawie, duży, wybór, różnych, opcji, do, tego, wszystko, świeże, mięsko, bardzo, dobrze, doprawione, no, i, ceny, rozsądne]",5.0,-0.006666666666666666,"Co tu dużo pisać: burgery chyba najlepsze w Warszawie :) duży wybór różnych opcji, do tego wszystko świeże. Mięsko bardzo dobrze doprawione. No i ceny rozsądne!",26.0,25.0,1.0
negative,positive,"[najlepszy, burger, dobry, jeden, burger]","[nie, znosze, pisać, ze, to, jest, najlepszy, a, burger, albo, to, jest, najlepsza, pizza, latwiej, i, wygodniej, powiedziec, poniewaz, jest, to, subiektywna, z, reguly, opinia, bardzo, dobry, lub, jeden, z, najlepszych, obok, burger, baru, hard, rocka, i, tego, pana, z, food, trucka, z, eko, burgeramiwięcej]",5.0,-0.04592592592592592,"Nie znosze pisać ze to jest najlepszy a burger albo to jest najlepsza pizza. Latwiej i wygodniej powiedziec, poniewaz jest to subiektywna z reguly opinia bardzo dobry lub jeden z najlepszych. Obok Burger Baru, Hard Rocka i tego Pana z food trucka z eko burgerami...Więcej",45.0,45.0,5.0
negative,positive,"[czas, krótki, każdy]","[jedzenie, wyśmienite, burgery, spore, na, pewno, można, się, najeść, spory, wybór, ciekawych, połączeń, smaków, dobre, piwa, ceny, jak, najbardziej, przystępne, czas, oczekiwania, na, jedzienie, dość, krótki, jedynie, co, mi, się, nie, podobało, to, muzyka, nie, każdy, lubi, taki, głośne, i, ostre, rytmy, idąc, tam, zwięcej]",5.0,-0.0044444444444444444,"Jedzenie wyśmienite, burgery spore, na pewno można się najeść. Spory wybór ciekawych połączeń smaków, dobre piwa. Ceny jak najbardziej przystępne. Czas oczekiwania na jedzienie dość krótki. Jedynie co mi się nie podobało to muzyka. Nie każdy lubi taki głośne i ostre rytmy idąc tam z...Więcej",45.0,45.0,3.0
