detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
negative,positive,"[wysoki, prosty, śliczny]","[wysoki, ale, prosty, cena, i, może, to, rekompensować, śliczny, produkt, jakoś, produkt, trochę, po, obsługa, jakość]",5.0,-0.08035714285714285,"Produkty po prostu śliczne, cena może trochę wysoka, ale jakość obsługi i produktu jakoś to rekompensuje:)",16.0,16.0,3.0
positive,positive,"[zadowolony, profesjonalizm]","[zadowolony, i, być, bardzo, profesjonalizm, jak, reszta, z]",5.0,0.375,pelen profesjonalizm .Jestem bardzo zadowolona z obslugio jak i reszty szczegolow.,11.0,8.0,2.0
negative,positive,[zestaw],"[bardzo, czekoladka, zestaw, podobać, się, dziadkowie, trafić]",5.0,-0.2857142857142857,trafiony zestaw czekoladek - Dziadkom się bardzo podobał :),9.0,7.0,1.0
neutral,positive,"[dziadek, wspaniały, babcia]","[dla, zawsze, i, dziadek, jak, produkt, wspaniały, babcia]",5.0,0.0,jak zawsze produkty dla Babci i Dziadka wspaniałe!!!,8.0,8.0,3.0
negative,positive,"[smak, śliczny, babcia]","[estetyczny, pięknie, się, wykonać, czekoladki, smak, dla, opakować, i, pudełko, okazać, styczeń, śliczny, starannie, czekoladka, babcia]",5.0,-0.03125,"Czekoladki dla babci, pięknie opakowane, starannie wykonane pudełko. Estetyczne i śliczne. Smak czekoladek? Okaże się 21 stycznia :)",18.0,16.0,3.0
neutral,positive,[były],"[były, smakować, lepiej, niż, pralinka, wyglądać, jeszcze]",5.0,0.0,"Pralinki były przepiękne,a  smakowały jeszcze lepiej niż wyglądały!",8.0,7.0,1.0
positive,positive,"[fajny, smak, magiczny]","[design, fajny, opakowanie, smak, super, magiczny]",5.0,0.3333333333333333,"Super design, fajne opakowanie, magiczny smak... mniam...",7.0,6.0,3.0
positive,positive,[zgodny],"[oferta, produkt, z, zgodny]",4.0,0.25,Produkt zgodny z ofertą.,4.0,4.0,1.0
positive,positive,[pyszny],"[i, wspaniale, wykonać, pyszny]",5.0,0.16666666666666666,Pyszny i wspaniale wykonany:),4.0,4.0,1.0
positive,positive,"[ten, słowo, staranność, kupa, piękny, prosty, smak, ktoś, serce, śliczny, prezent]","[ci, ten, pokazać, przedmiot, czekolada, słowo, że, jedno, także, czyjś, niesamowity, chociaż, staranność, na, supermarketowy, zapach, kupa, to, bardzo, z, piękny, jeśli, zostać, po, chcieć, szkatułka, bo, nie, podejrzewać, czekoladki, zależeć, wykonać, prosty, długo, smak, ktoś, serce, szkatułka, i, próbować, naprawdę, śliczny, w, z, kupować, prezent]",5.0,0.011594202898550721,"Szkatułka wykonana z niesamowitą starannością, piękny przedmiot po prostu. Czekoladki śliczne, chociaż nie próbowałam bo to prezent. Jednym słowem, jeśli chcesz pokazać, że naprawdę Ci na kimś zależy to nie kupuj supermarketowego rafaello, kup chocolissimo. Prezent ze smakiem. I ten zapach czekolady w szkatułce - podejrzewam że zostanie na bardzo długo. Także w czyimś sercu :)",56.0,46.0,11.0
positive,positive,"[jaki, smakosz, dobry, życie]","[a, jaki, w, czekolada, być, że, smakosz, czekoladki, dobry, przyznać, życie, jeść]",5.0,0.41111111111111115,"Najlepsze czekoladki jakie w życiu jedliśmy! !!! A przyznam,  że jesteśmy smakoszami czekolady ;-)",14.0,12.0,4.0
neutral,positive,[],[extra],5.0,0.0,Extra,1.0,1.0,0.0
neutral,positive,"[przepyszny, szkoda]","[on, zapakować, przepyszny, bo, polecać, wyglądać, czekoladki, być, zjadać, ładnie, szkoda, solidnie, aż, tak]",5.0,0.0,"Czekoladki przepyszne! Aż szkoda ich było zjadać, bo tak ładnie wyglądały :)  Solidnie zapakowane :) Polecam!",16.0,14.0,2.0
positive,positive,[dokładność],"[z, wykonać, dokładność]",4.0,0.5,Wykonany z dokładnością.,3.0,3.0,1.0
positive,positive,[zadowolenie],[zadowolenie],5.0,2.0,100% zadowolenia,2.0,1.0,1.0
neutral,positive,[],[],5.0,0.0,Pyyyyyychaaaaa,1.0,0.0,0.0
neutral,positive,"[były, prezent]","[były, on, rewelacyjnie, na, wyglądać, próbować, nie, więc, produkt, natomiast, prezent]",4.0,0.0,"Produkty były na prezent więc ich nie próbowałam, natomiast wyglądały rewelacyjnie",11.0,11.0,2.0
positive,positive,[smak],"[i, wygląd, smak, w]",5.0,0.125,Wysmienite w wyglądzie i smaku.,5.0,4.0,1.0
positive,positive,"[rewelacyjny, smak]","[rewelacyjny, smak]",5.0,1.0833333333333335,Rewelacyjny smak!,2.0,2.0,2.0
neutral,positive,[prezent],"[ocenić, potrafić, prezent, produkt, być, nie]",4.0,0.0,"produkt był prezentem, nie potrafię ocenić",6.0,6.0,1.0
neutral,positive,[],"[super, wszystko, polecać, w]",4.0,0.0,Wszystko super. Polecam w 100%,5.0,4.0,0.0
positive,positive,[fantastyczny],"[fantastyczny, no, i, zwykle, czekoladki, jak, szybko, sprawnie]",5.0,0.25,"Jak zwykle szybko, sprawnie, no i czekoladki fantastyczne",8.0,8.0,1.0
neutral,positive,[oko],"[wygląd, oko]",4.0,0.0,wygląd ok,2.0,2.0,1.0
neutral,positive,[],"[dobre, bardzo, czekoladki]",4.0,0.0,Czekoladki bardzo dobre.,3.0,3.0,0.0
positive,positive,[dobry],"[produkt, dobry]",4.0,0.4666666666666667,Dobry produkt,2.0,2.0,1.0
positive,positive,"[zestaw, smaczny, pomysłowy]","[zestaw, i, smaczny, pomysłowy, bardzo, ładnie, zapakować, czekoladka]",4.0,0.04166666666666666,"Pomysłowy, ładnie zapakowany i bardzo smaczny zestaw czekoladek.",8.0,8.0,3.0
positive,positive,"[świąteczny, ładny, pomysłowy, smaczny]","[świąteczny, w, oprawa, ładny, pomysłowy, smaczny]",5.0,0.5972222222222222,"smaczna w ładnej , pomysłowej świątecznej oprawie",7.0,6.0,4.0
positive,positive,"[smaczny, oryginalny, fajny, doskonały, prezent]","[dzięki, na, smaczny, formia, produkt, oryginalny, fajny, doskonały, prezent]",4.0,0.5037037037037037,"fajny smaczny produkt, doskonały na prezent dzięki oryginalnej formie.",9.0,9.0,5.0
negative,positive,"[ten, darmowy, darmowy, prezent, zestaw, dostawa, choinka, szkoda]","[mini, ten, z, za, darmowy, darmowy, czekolada, pod, prezent, dla, to, taka, dwa, si, zestaw, czekoladka, dlatego, do, jako, men, tylko, dostawa, czekoladki, miąć, kupno, super, choinka, i, oraz, szkoda, bardzo, dobra]",4.0,-0.0625,kupilam jako prezenty pod choinke dla siostrzencow dwa zestawy czekoladek : Mikolaje i choinki mini oraz Gingerbread Men XS..bardzo dobra jakosciowo czekolada i super wygladajaca szkoda tytlko ze to tylko mini czekoladki chcialoby sie zeby za taka cene byly wiekszej wielkosci..przesylka byla darmowa gdyz byl to dzien darmowej dostawy- dlatego to bardziej zachecilo mnie do kupna tych slodkosci..,58.0,32.0,8.0
neutral,positive,[prezent],"[super, prezent]",5.0,0.0,super prezent,2.0,2.0,1.0
positive,positive,"[każdy, okazja, ładny]","[można, na, estetyczny, każdy, bardzo, czekoladki, okazja, ładny, wybrać]",5.0,0.1388888888888889,"Czekoladki bardzo ładne, estetyczne. Można wybrać czekoladki na każdą okazję.",10.0,9.0,3.0
positive,positive,"[fajny, prezent]","[fajny, pomysł, prezent, na]",5.0,0.375,Fajny pomysł na prezent,4.0,4.0,2.0
positive,positive,[ładny],"[wykonać, czekoladki, ładny, i, pomysłowo, starannie, bardzo]",5.0,0.17857142857142858,"czekoladki bardzo ładne, pomysłowo i starannie wykonane",7.0,7.0,1.0
neutral,positive,[],[],5.0,0.0,suoer,1.0,0.0,0.0
positive,positive,"[smaczny, dobry]","[estetyczny, opakowanie, i, jakość, bardzo, czekoladki, smaczny, dobry]",5.0,0.2833333333333333,Czekoladki bardzo dobrej jakości i smaczne. Opakowanie estetyczne.,8.0,8.0,2.0
positive,positive,"[smaczny, radość, śliczny]","[smaczny, radość, śliczny, mega, i, dużo, sprawiać]",5.0,0.3333333333333333,"Mega smaczne, mega śliczne i sprawiające dużo radości.",8.0,7.0,3.0
neutral,positive,[],"[wykonać, dobre, i, polecać, świetnie, bardzo]",5.0,0.0,"Polecam, bardzo dobre i świetnie wykonane.",6.0,6.0,0.0
positive,positive,"[pyszny, elegancki]","[i, bardzo, pyszny, elegancki]",5.0,0.45238095238095233,Eleganckie i bardzo pyszne pudelko :),6.0,4.0,2.0
negative,positive,"[cudowny, prosty]","[cudowny, rozpływać, w, prosty, się, po, usta]",5.0,-0.020408163265306128,"Po prostu cudowne, rozpływają się w ustach ;)",8.0,7.0,2.0
neutral,positive,"[odpowiednio, strona]","[sklep, wszystko, przesyłka, zapakować, różnić, folia, się, wizualizacja, nie, odpowiednio, zabezpieczyć, strona, unieruchomić, bąbelkowy, i, na, od, produkt, w]",5.0,0.0,"wszystko odpowiednio zapakowane, zabezpieczone folią bąbelkową i unieruchomione w przesyłce. produkty nie różnią się od wizualizacji na stronie sklepu ;)",20.0,19.0,2.0
positive,positive,"[smaczny, wczesny, były, prezent]","[a, bo, co, ale, sądzić, nie, że, kupić, smaczny, zapakować, wczesny, podstawa, były, estetycznie, środek, na, wiedzieć, prezent, zakup, bardzo, czekoladki, w, produkt]",4.0,0.05797101449275362,"Produkt bardzo estetycznie zapakowany. A co w środku? Nie wiem bo czekoladki kupiłem na prezent. Ale sądzę, na podstawie wcześniejszych zakupów, że były bardzo smaczne.",25.0,23.0,4.0
positive,positive,[pyszny],"[wyglądać, i, pyszny, zapakować, elegancko]",5.0,0.13333333333333333,"Pieknie wygląda, elegancko zapakowane i pyszne.",6.0,5.0,1.0
neutral,positive,[oko],[oko],4.0,0.0,OK :),2.0,1.0,1.0
positive,positive,[ciekawy],"[i, ładnie, ciekawy, konfekcjonować]",4.0,0.375,ciekawy i ładnie konfekcjonowany,4.0,4.0,1.0
neutral,positive,[],"[pewno, na, być]",4.0,0.0,Na pewno będzie oki :),5.0,3.0,0.0
positive,positive,[ładny],"[bardzo, czekoladki, wykonać, ładny]",5.0,0.3125,"bardzo ładne czekoladki, staranniwe wykonane",5.0,4.0,1.0
positive,positive,[świetny],"[świetny, wykonanie]",5.0,1.0,Świetne wykonanie!!!,2.0,2.0,1.0
positive,positive,"[idealny, osoba, bliski, prezent]","[dla, idealny, pięknie, zapakować, na, osoba, czekoladki, bliski, prezent]",4.0,0.2,"Idealne na prezent dla bliskiej osoby.
Czekoladki pięknie zapakowane.",9.0,9.0,4.0
positive,positive,"[smak, ciekawy, pyszny]","[smak, no, i, oczywiście, ciekawy, design, w, pyszny]",4.0,0.3333333333333333,Ciekawy design no i oczywiście w smaku pyszne ;),9.0,8.0,3.0
positive,positive,"[wspaniały, smak]","[i, wspaniały, smak, piękne, czekolada, wykonanie]",5.0,0.08333333333333333,Piękne wykonanie i wspaniały smak czekolady.,6.0,6.0,2.0
positive,positive,"[elegancki, smaczny]","[i, super, elegancki, smaczny]",5.0,0.6190476190476191,Super! Eleganckie i smaczne.,4.0,4.0,2.0
positive,positive,"[kształt, świetny, nietuzinkowy]","[kształt, świetny, nietuzinkowy, opakowanie]",5.0,0.75,"Nietuzinkowy kształt , świetne opakowanie",5.0,4.0,3.0
positive,positive,"[rewelacyjny, jeden]","[rewelacyjny, zamówić, jeden, jeszcze]",4.0,0.4166666666666667,Rewelacyjny. Zamówię jeszcze jeden.,4.0,4.0,2.0
neutral,positive,[],[rewelacja],5.0,0.0,Rewelacja :)),2.0,1.0,0.0
positive,positive,[swój],"[swój, cena, wart]",4.0,0.3333333333333333,Warty swojej ceny,3.0,3.0,1.0
negative,positive,[apetycznie],"[wprawdzie, super, ale, zjeść, nie, bardzo, apetycznie, jeszcze]",5.0,-0.25,"Super wygladaja, wprawdzie jeszcze nie zjedzone ale wygladaja bardzo apetycznie :)",11.0,8.0,1.0
positive,positive,"[rewelacyjny, prezent, idealny]","[estetycznie, i, na, produkt, czekolada, rewelacyjny, bardzo, jakość, ładnie, zapakować, prezent, idealny]",5.0,0.22222222222222224,"Produkt bardzo ładnie i estetycznie zapakowany, idealny na prezent. Jakość czekolady rewelacyjna.",12.0,12.0,3.0
neutral,positive,[mama],"[wyglądać, że, super, smakować, i, nadzieja, mama]",4.0,0.0,"super wygląda i mam nadzieję, że super smakuje :)",9.0,7.0,1.0
positive,positive,"[zadowolony, przebieg]","[zadowolony, wszystko, transakcja, i, plan, polecać, być, przebieg, bardzo, zgodnie, z, obsługa]",5.0,0.08333333333333333,Jestem bardzo zadowolona z przebiegu transakcji i obsługi. Wszystko zgodnie z planem. Polecam!,13.0,12.0,2.0
neutral,positive,[],"[fajnie, produkt, mi, nie, bardzo, niestety, być, spróbować, dane, wyglądać]",4.0,0.0,"Produkt wyglądający bardzo fajnie, niestety nie dane mi było spróbować",10.0,10.0,0.0
positive,positive,"[każdy, miły, bogaty]","[każdy, dla, asortyment, miły, coś, bogaty]",5.0,0.37777777777777777,"Bogaty asortyment, dla każdego coś miłego.",6.0,6.0,3.0
positive,positive,"[modny, narzędzie, mąż, prezent, tata, babcia, zestaw, świetny, mama]","[pomadka, modny, narzędzie, mąż, prawda, aż, prezent, kupić, dla, na, tata, babcia, móc, do, zestaw, świetny, się, nie, perfuma, torebeczka, mama, okular, rozpakować, i, oraz, sklep, wizualnie, golenie, w, buta, z, doczekać]",4.0,0.0625,"W sklepie Chocolissimo kupiłam zestaw narzędzi dla męża, smartphone dla babci :) zestaw do golenia dla taty oraz modny zestawik z torebeczką, butami, okularami, perfumami i pomadką dla mamy. Wizualnie na prawdę świetne. Nie mogę się doczekać aż rozpakują prezenty.",40.0,32.0,9.0
neutral,positive,[],"[piękne, super, wygląd, opakowanie]",5.0,0.0,"SUPER WYGLĄD, PIĘKNE OPAKOWANIE",4.0,4.0,0.0
positive,positive,"[błyskawiczny, idealny, dostawa, ten, adekwatny, świąteczny, rewelacyjny, ładny, prezent]","[błyskawiczny, zaplanować, idealny, do, dostawa, ten, czekolada, adekwatny, ładnie, świąteczny, i, na, powiadomienie, rewelacyjny, bardzo, obsługa, ładny, prezent]",4.0,0.30092592592592593,Bardzo ładne świąteczne czekoladzie. Idealne na prezent. Bardzo ładnie zaplanowane. Rewelacyjne obsługa i błyskawiczny dostawa. Do tego adekwatne powiadomienia.,19.0,18.0,9.0
positive,positive,"[wysoki, precyzja]","[wysoki, oferować, wykonanie, precyzja, przedmiot]",4.0,0.34285714285714286,Wysoka precyzja wykonania oferowanych przedmiotów.,5.0,5.0,2.0
positive,positive,[ładny],"[zapakować, ozdobny, ładny]",4.0,0.4166666666666667,"Ładne ,ozdobne czekoladki,porządnie zapakowane.",4.0,3.0,1.0
positive,positive,"[ważny, atrakcyjny, smaczny]","[opakowanie, co, no, i, ważny, wykonać, atrakcyjny, smaczny, ładnie]",4.0,0.25925925925925924,"Ładnie wykonane, atrakcyjne opakowania, no i smaczne, co najważniejsze.",9.0,9.0,3.0
positive,positive,[fajny],"[fajny, bardzo]",4.0,0.75,Bardzo fajny,2.0,2.0,1.0
positive,positive,"[prezent, smak, który]","[móc, ocenić, prezent, smak, na, bo, nie, to, niestety, być, czekać, wręczyć, który, jeszcze]",5.0,0.03571428571428571,"Niestety - nie mogę ocenić smaku, bo jest to prezent, który jeszcze czeka na wręczenie...",15.0,14.0,3.0
negative,positive,"[smak, nic]","[smak, rewelacja, na, ewa, wygląd, też, w, polecać, się, nic]",4.0,-0.15,Na wygląd - rewelacja! W smaku też niczego sobie! Polecam. Ewa,11.0,10.0,2.0
positive,positive,[godny],"[ładnie, godny, produkt, polecać, się, prezentować, polecenie]",4.0,0.21428571428571427,"Produkt godny polecenia, ładnie się prezentuje! Polecam",7.0,7.0,1.0
positive,positive,"[profesjonalny, towar, miła, pyszny, prezent, idealny]","[pięknie, obsługa, i, na, profesjonalny, szybka, bardzo, czekoladki, sklep, towar, miła, zapakować, pyszny, prezent, idealny]",5.0,0.4444444444444445,"Bardzo profesjonalny sklep, miła i szybka obsługa. Towar pięknie zapakowany idealny na prezent. czekoladki pyszne.",15.0,15.0,6.0
positive,positive,[dobry],"[pięknie, dobry, produkt, bardzo, spełniać, moje, oczekiwanie, zapakować]",5.0,0.11666666666666667,"Bardzo dobry produkt, spełniający moje oczekiwania, pięknie zapakowany.",8.0,8.0,1.0
positive,positive,"[smak, wyśmienity]","[smak, ładnie, bardzo, wyśmienity, zapakować]",5.0,0.3,Bardzo ładnie zapakowane. Smak wyśmienity.,5.0,5.0,2.0
positive,positive,"[smaczny, mleczny, prawdziwy]","[bardzo, czekoladki, z, smaczny, czekolada, mleczny, prawdziwy]",5.0,0.30476190476190473,Bardzo smaczne czekoladki z prawdziwej mlecznej czekolady.,7.0,7.0,3.0
positive,positive,[godny],"[sklep, godny, polecenie]",5.0,0.5,sklep godny polecenia,3.0,3.0,1.0
negative,positive,[gorąco],"[gorąco, polecać]",4.0,-0.5,Gorąco polecam,2.0,2.0,1.0
positive,positive,[ładny],"[bardzo, ładny]",4.0,0.625,Bardzo ładny.,2.0,2.0,1.0
positive,positive,"[doskonały, pomysłowy, czarujący]","[doskonały, jakość, i, wygląd, pomysłowy, czarujący]",5.0,0.7000000000000001,"Doskonała jakość i czarujący, pomysłowy wygląd.",6.0,6.0,3.0
neutral,positive,[],"[dobre, bardzo]",5.0,0.0,Bardzo dobre :-),3.0,2.0,0.0
positive,positive,"[niedostępny, inny, elegancki, prezent, idealny]","[święta, na, niedostępny, bardzo, czekoladki, w, inny, sklep, elegancki, prezent, idealny]",5.0,0.1341991341991342,"Czekoladki bardzo eleganckie, niedostępne w innych sklepach. Idealny prezent na Święta.",11.0,11.0,5.0
positive,positive,[cudowny],[cudowny],5.0,0.8571428571428571,Cudowny!,1.0,1.0,1.0
positive,positive,"[pyszny, wspaniały]","[i, pyszny, czekoladki, wspaniały]",5.0,0.16666666666666666,Wspaniałe i pyszne czekoladki :),5.0,4.0,2.0
positive,positive,[pyszny],"[pyszny, czekolada, mleczno]",5.0,0.2222222222222222,pyszna mleczna czekolada,3.0,3.0,1.0
positive,positive,[pyszny],"[i, pyszny]",5.0,0.3333333333333333,Pyszny i wspamiały,3.0,2.0,1.0
positive,positive,[fantastyczny],[fantastyczny],5.0,2.0,fantastyczne,1.0,1.0,1.0
positive,positive,"[jaki, osoba, bezcenny, uśmiech, pyszny]","[a, jaki, zapakować, obdarować, osoba, bezcenny, uśmiech, pyszny, super]",5.0,0.5740740740740741,"super zapakowane, a jakie pyszne! uśmiech obdarowanej osoby bezcenny ! :)",11.0,9.0,5.0
positive,positive,[dobry],"[na, dobry, czekolada, świat]",5.0,0.23333333333333334,NAJLEPSZA CZEKOLADA NA ŚWIECIE :),5.0,4.0,1.0
positive,positive,"[idealny, smaczny, świąteczny, mleczny, upominek]","[idealny, smaczny, świąteczny, na, czekolada, mleczny, bardzo, czekoladki, upominek, z]",5.0,0.2333333333333333,"Bardzo smaczne czekoladki z mlecznej czekolady, idealne na upominek świąteczny.",10.0,10.0,5.0
positive,positive,"[smaczny, ładny]","[i, czekoladki, smaczny, ładny]",5.0,0.6458333333333333,Czekoladki ładne i smaczne.,4.0,4.0,2.0
positive,positive,[smaczny],[smaczny],4.0,1.3333333333333333,Smaczny,1.0,1.0,1.0
positive,negative,[wyśmienity],"[produkt, zakupić, dobre, ale, wyśmienity, nie]",3.0,0.16666666666666666,Zakupione produkty dobre ale nie wyśmienite...,6.0,6.0,1.0
positive,positive,"[smak, przepyszny]","[do, konsumpcja, smak, kusza, przepyszny, czekoladki, wygląd, w, swoje]",5.0,0.2777777777777778,"Czekoladki Chocolissimo swoim wyglądem kuszą do konsumpcji, w smaku  przepyszne",10.0,9.0,2.0
positive,positive,[pyszny],[pyszny],5.0,0.6666666666666666,pyszne:),1.0,1.0,1.0
positive,positive,"[wspaniały, wspaniały, oryginalny, smak, prezent]","[wspaniały, pomysł, obdarować, zaskoczyć, i, na, wspaniały, pomysł, oryginalny, smak, prezent, być]",5.0,0.08333333333333333,Wspaniały pomysł na prezent obdarowani byli zaskoczeni wspaniałym oryginalnym pomysłem i smakiem.,12.0,12.0,5.0
negative,positive,[ważny],"[a, estetycznie, pięknie, zapakować, i, ważny, wykonać, bardzo, czekoladki, ładnie, co, smacznie]",5.0,-0.05555555555555555,"czekoladki pięknie wykonane, bardzo ładnie i estetycznie zapakowane, a co najważniejsze smacznie :)",13.0,12.0,1.0
neutral,positive,[czas],"[zabezpieczyć, i, na, produkt, świetnie, zapakować, pięknie, transport, czas]",4.0,0.0,Produkt pięknie zapakowany i świetnie zabezpieczony na czas transportu.,9.0,9.0,1.0
neutral,positive,[],"[ładnie, wyglądać]",5.0,0.0,Ładnie wyglądał.,2.0,2.0,0.0
positive,positive,"[rewelacyjny, smak]","[rewelacyjny, smak, czekoladka, i]",5.0,0.5416666666666667,"najwyzsza jakosc, rewelacyjny smak i wyglad czekoladek.",7.0,4.0,2.0
positive,positive,[pyszny],[pyszny],5.0,0.6666666666666666,Pyszne !,2.0,1.0,1.0
positive,positive,"[ciekły, wizualny, pewność, wyrób, upominkowy, strzał, kolejny, sam, były, sam, prezent]","[smakołyk, opakowanie, tak zwany, prezentować, ale, ciekły, że, wizualny, pod, ponieważ, ocena, pewność, wyrób, upominkowy, strzał, jako, po, ślinka, kolejny, cudeńko, śmiało, sam, nie, więc, przechodzić, osobiście, juz, możliwości, względem, były, sam, widzieć, i, produkt, środek, mieć, w, się, z, prezent]",5.0,0.0375,"ponieważ produkt służyl jako prezent upominkowy więc osobiście nie miałam możliwości degustacjii samego wyrobu ale po ocenie wizualnej moge śmiało stwierdzic że smakołyki z pewnością były strzałem w ""10"" pod samym względem prezentowania się juz samego opakowania i przechodząc kolejne tzw.""powłoki"" ślinka ciekła widząc cudeńka w środku.",47.0,40.0,11.0
positive,positive,"[charakter, staranność, duży, osoba]","[charakter, zaskoczyć, staranność, duży, obdarować, przesyłka, niezwykle, przygotować, osoba, była, z]",5.0,0.12121212121212123,Osoba obdarowana była niezwykle zaskoczona charakterem przesyłki. Slodkosci zostaly przygotowane z największa starannością!,13.0,11.0,4.0
positive,positive,[dobry],"[dobry, jakość]",5.0,0.4666666666666667,najlepszej jakości,2.0,2.0,1.0
positive,positive,"[rewelacyjny, oryginalny]","[rewelacyjny, oryginalny, produkt, bardzo]",5.0,0.5416666666666667,"Produkt rewelacyjny, bardzo oryginalny",4.0,4.0,2.0
positive,positive,"[dekoracyjny, smaczny, smaczny, uszkodzenie, prezent, bez, gwiazdkowy]","[do, dekoracyjny, dodatki, dzięki, wszystko, smaczny, przygotować, smaczny, czemu, uszkodzenie, dotrzeć, zapakować, estetycznie, i, prezent, bez, przesyłka, starannie, gwiazdkowy]",5.0,0.19298245614035084,"Smaczne i dekoracyjne dodatki do prezentów gwiazdkowych. Wszystko estetycznie zapakowane. Przesyłka przygotowana starannie, dzięki czemu wszystko dotarło bez uszkodzeń. Smacznego!",20.0,19.0,7.0
negative,positive,[pycha],[pycha],5.0,-2.0,pycha,1.0,1.0,1.0
positive,positive,[fajny],"[bardzo, czekoladki, fajny]",4.0,0.5,Bardzo fajne czekoladki,3.0,3.0,1.0
positive,positive,[pyszny],"[pyszny, ale, tylko, nie, pysznie, też, wyglądać, smakować, tak]",5.0,0.07407407407407407,PYSZNY. Nie tylko pysznie wygląda ale tak też smakuje :),10.0,9.0,1.0
neutral,positive,[],"[jedno, ale, uszkodzony, środek, produkt, pudełko, nie, zgnieść, jakość, w, przyjść, wyglądać, ładnie, dobra, zostać]",4.0,0.0,"Jedno pudełko przyszło zgniecione, ale produkt w środku nie został uszkodzony. Jakość dobra. Ładnie wygląda.",15.0,15.0,0.0
positive,negative,"[widoczny, prezent, babcia]","[dla, obrazić, się, ledwo, za, prawie, pieniądz, nieopłacalny, czekoladki, zupełnie, moja, widoczny, te, prezent, babcia]",1.0,0.06666666666666667,"Czekoladki ledwo widoczne dla mojej babci. Prawie się obraziła.
Za te pieniądze nieopłacalny zupełnie prezent",15.0,15.0,3.0
negative,positive,"[dziecko, imieniny, drugi, śliczny, pyszny]","[dziecko, podarować, zachwycić, pantofelek, kolekcja, czekoladki, mikołaj, imieniny, przyjaciółka, a, dorosnąć, i, na, z, drugi, śliczny, pyszny, być]",5.0,-0.004629629629629632,Czekoladki Mikołaje śliczne i pyszne. Dzieci i dorośli byli zachwyceni. A pantofelek drugi z kolekcji podarowałam przyjaciółce na imieniny.,19.0,18.0,5.0
positive,positive,[fantastyczny],[fantastyczny],5.0,2.0,FANTASTYCZNY,1.0,1.0,1.0
neutral,positive,[],[rewelacja],5.0,0.0,rewelacja!,1.0,1.0,0.0
positive,positive,[zgodny],"[i, produkt, z, zgodny, zamówienie]",4.0,0.2,produkt zgodny z zamówieniem i wygladem,6.0,5.0,1.0
positive,positive,"[smaczny, świąteczny, były]","[a, wszystko, zapakować, przed, pudełko, świetnie, w, bardzo, czekoladki, smaczny, świąteczny, były]",5.0,0.1111111111111111,"Czekoladki świetnie zapakowane w świąteczne pudełko, a przede wszystkim były bardzo smaczne.",12.0,12.0,3.0
positive,positive,"[wrażenie, ładny]","[bardzo, wrażenie, robić, czekoladki, ładny, wykonanie]",5.0,0.20833333333333334,"Bardzo ładne czekoladki, wykonanie robi wrażenie",6.0,6.0,2.0
neutral,positive,[prezent],"[kupić, móc, estetyczny, określić, opakowanie, smakowy, i, na, nie, więc, bardzo, niestety, gustowny, walor, prezent]",4.0,0.0,"Kupiłam na prezent więc niestety nie mogę określić walorów smakowych, opakowanie bardzo estetyczne i gustowne.",15.0,15.0,1.0
neutral,positive,[],[rewelacja],5.0,0.0,REWELACJA!,1.0,1.0,0.0
positive,positive,"[świetny, znakomity, niespodzianka, prezent]","[świetny, zawsze, znakomity, zaskakiwać, jako, i, czekoladki, niespodzianka, prezent, być]",5.0,0.4,Znakomity! Jako prezent czekoladki Chocolissimo zawsze zaskakują i są świetną niespodzianką.,11.0,10.0,4.0
positive,positive,"[cudowny, wyśmienity, rozkosz]","[dla, czekoladki, cudowny, podniebienie, wyśmienity, rozkosz]",5.0,0.6428571428571429,Czekoladki wyśmienite. Cudowna rozkosz dla podniebienia.,6.0,6.0,3.0
positive,positive,[wyśmienity],"[polecać, wyśmienity]",5.0,0.5,Wyśmienite polecam.,2.0,2.0,1.0
negative,positive,"[zestaw, córka, konny]","[kupić, zaskoczyć, zestaw, że, się, była, bardzo, istnieć, ucieszyć, czekoladki, taki, moja, córka, konny]",4.0,-0.17857142857142858,"kupiłam zestaw konny. Moja córka bardzo się ucieszyłam - była zaskoczona, że takie czekoladki istnieją:)",15.0,14.0,3.0
positive,positive,[przepyszny],"[i, super, dziękować, polecać, przepyszny, uwielbiać, czekolada, sklep, wy]",5.0,0.2222222222222222,"Super sklep, przepyszna czekolada ;)
Uwielbiam Was i dziękuję ! <3
POLECAM !",13.0,9.0,1.0
positive,positive,"[dobry, wielkość]","[niezbyt, do, jakość, pozostawiać, ale, ładnie, dobry, zapakować, życzenie, tani, również, i, produkt, wielkość, wiele, niestety]",4.0,0.18333333333333335,"Produkt ładnie zapakowany i dobrej jakości ale, niestety, niezbyt tani. Wielkość również pozostawia wiele do życzenia.",16.0,16.0,2.0
positive,positive,"[prawdziwy, ekskluzywny, pyszny]","[i, prawdziwy, ekskluzywny, polecać, dzieło, to, czekoladki, sztuk, pyszny]",5.0,0.38518518518518513,Czekoladki ekskluzywne i pyszne. To prawdziwe dzieła sztuki! Polecam.,9.0,9.0,3.0
positive,positive,[wysoki],"[jak, produkt, wysoki, i, smakowo, wizualnie, tak]",5.0,0.10204081632653061,"Produkty wysokiej jakośći, tak smakowo jak i wizualnie",8.0,7.0,1.0
