comment,emotion,rate
"Wspaniałe miejsce. Prowadzone z pasją i miłością do jedzenia i ludzi. Świeże produkty i pyszne jedzenie. Obłędne baigle i pancakes, bardzo dobra kawa. W lokalu zawsze pełno ludzi, ale naprawdę warto odczekać swoje. Polecam wszystkim odwiedzającym Wrocław.",positive,5
"Świetne bajgle w połączeniu z przepyszną i aromatyczną kawą to podstawa dobrego śniadania we Wrocławiu. Knajpka nie należy do najtańszych, ale zdecydowanie jest w czołówce śniadaniowych restauracji we Wrocławiu.",positive,5
"Przyjemna atmosfera. Mały kącik z zabawkami dla dzieci i pyszne śniadania. Najlepsze są bajgle poddawane w różnych kompozycjach. Można jednak zjeść też dobrego omleta, naleśniki lub jajecznicę. Potrawy są wydawane bardzo szybko.",positive,5
"....W Polsce w kawiarniach produkt jakim jest kawa, jest traktowany jako dodatek w Europie w kawiarniach to główny składnik, po którym ocenia się lokal. Od mojego ostatniego pobytu tutaj mineło ponad 3 lata. Mogę tylko stwierdzić, że Polska kulinarnie się rozwija, a Wy się cofacie....Więcej",positive,2
"Byliśmy z mężem na śniadaniu. Pysznie ale dość drogo :)
Omlet kawa i ciasteczko dla 2och osób to koszt 72 zł.",positive,5
"Jak na śniadanie we Wrocławiu to tylko w tym miejscu. Serwują tu najlepsze bajgle. W tle słychać cichutką muzykę. Warto tu przyjść posiedzieć, wypić kawę. Ma się póżniej energię na cały dzień.",positive,5
"Nasze miejsce zamieszkania podczas pobytu we Wrocku mieściło sie na ulicy na której znajduje sie ta pyszna knajpka! Nie mogłam odmówić sobie codziennego śniadanka tutaj, dla mnie rewelacja. Uwielbiam cream cheese , a tutaj zjadłam z nim bajgla, który mocno przypomniał mi smak bajgli jakie...Więcej",positive,5
"Zamówiliśmy 2x kakao z piankami, które było dobre, 1x bajgel z pesto z suszonych pomidorów i jajecznica + frankfurterki.
Bajgel dobry i świeży, choć bardzo mały, jednym się nie najadłam, a jestem osobą, która mało je, a się naje. Tu niestety się nie najadłam, trzeba...Więcej",positive,3
"Jedzenie i ciasta poprawne, ale kawa... tragiczna. Jedna z gorszych jakie piłam, totalne rozczarowanie",positive,3
"Świetne miejsce. Wróciłam tu po jakiś 3 latach. Na moje szczęście nadal jestem urzeczona tym miejscem. Obsługa jest przemiła, kawka pyszna już nie wspomnę o pancakach, które są jak niebo w gębie.
Polecam i napewno wrócę!",positive,5
Nie polecamy na wypad na kawę. Kiepskie ekspreso ale dobra piana robią. Zdecydowanie lepszym wyborem jest herbata chai lub imbir z mlekiem które polecam,positive,3
Perfekcja od smaku poprzez personel kulturalnie smacznie czysto profesjonalnie. Zdecydowanie polecam. Swiezo i smacznie. Brakuje takich miejsc w dużych miastach,positive,5
"Kawiarnia jest chyba bardziej trendy niż przedstawiająca wartość pierwszego miejsca na tripadvisor. Mało miejsca, sama kawa średnia, dbałość o szczegóły i wystrój średni, obsługa przeciętna, ciasto raczej słabe, dla mnie naprawdę przeciętnie",positive,3
"Miejsce na bardzo smaczne śniadania. Karta a raczej tablica po polsku i angielsku. Dla rodziny ok ale raczej na rozpoczęcie dnia pracy niż zwiedzania czy wypoczynku bo czuć tu trochę taki ""city style"" - zabiegane miasto w ruchu - czego we Wrocławiu za bardzo nie...Więcej",positive,4
"Kawa przepyszna.
Bajgle pierwsza klasa.
Duży wybór smaków i połączeń.
Wszystko wygląda i smakuje.
Obsługa jest bardzo w porządku.
Idealne miejsce na spotkanie z przyjaciółmi.
Choć przestrzeń nie za wielka.
POLECAM!",positive,5
Dobra kawa z mlekiem sojowym i jogurt z musli. Przytulne miejsce. Zawsze pełne. Napewno wrócę. Warto wpaść:),positive,4
"Nasze oczy nigdy nie zjadły tak dużo... Bajgle, pancakesy, kanapki, crepy, kolorowe herbaty, kawy - tylko się rozpływać. A wszystko było tak pyszne, że nawet żołądki podołały temu, co zamówiliśmy jedząc oczami :) Plusem są również spore porcje, dobra lokalizacja i przemiła obsługa. Gorąco polecam...Więcej",positive,5
"Byłem na śniadanku i było rewelacyjnie. Przepyszne bajgle, klimatyczne miejsce, obsługa sympatyczna. Naprawdę polecam, byłem 3 razy i za każdym razem smacznie.",positive,5
"Zamówiliśmy pancakes I latte. Kawa pyszna, natomiast pancakesy zbyt suche. Za dodatek 'zwilżający' typu mleczko zagęszczone (a jest on niezbędny przy takim cieście) trzeba dodatkowo zapłacić jeśli chce się mieć jakikolwiek inny dodatek, jak owoce czy dżem. W cenie jest tylko 1 dodatek. Uważam że...Więcej",positive,4
"REWELACJA! Trafiliśmy tam na śniadanie pokierowani przez TripAdvisor. Bajgiel, pancakes i kawa - przepyszne, porcja pancakes ogromna - byliśmy zachwyceni. Bardzo drogo, ale wydaje się, że adekwatnie do jakości posiłków.",positive,5
"Super klimatyczne miejsce. Kilkanaście rodzajów kanapek na ciepło, przygotowywanych na świeżo, tuż przed podaniem. Mój faworyt to bajgel z makrelą i suszoną śliwką. Przepyszna kawa, która budzi po trudach imprezowej nocy. I jeszcze obsługa - zaangażowana tak jak właścicielka lokalu, którą widziałam tam zawsze kiedy...Więcej",positive,5
"Smaczne, świeże dania. Ceny rozsądne obsługa na dobrym poziomie. Miejsce zdecydowanie warte polecenia.",positive,5
"Fajne miejsce dla pary i rodzin. Trochę zabawek, ogródek. Fajne jedzie UE. Bajgle z fajnymi farszami tarty słodycze . Ciekawe miejsce. Gorąco polecam",positive,5
"Co tu dużo pisać. Pyszna kawa, szeroki wybór śniadań i wszystkie wyglądają pięknie, osobiście jadłem bajgla z indykiem i był rewelacyjny, choć porcja dosyć mała w stosunku do ceny. Klimat i obsługa także na duży plus, spokojnie, kulturka.",positive,5
"Śniadania z central cafe po prostu trzeba spróbować, rewelacyjne bajgle, których smak naładuje Was pozytywnie na ciężki dzień pracy, warto!",positive,4
"Bardzo dobra kawa , wiele opcji śniadaniowych , zjedliśmy omlety i bajgla na słodko cena normalna okolica nawet sympatyczna na przeciwko parkingi podziemny co stanowi duży plus",positive,5
"Dyskwalifikujacy na śniadania jest juz brak pieczywa zytniego lub pelnoziarnistego. Mozesz dostac tylko pszenna buleczke. Jajka w koszulkach - dramat. Do tego obsluga, która nie wie co to cafe lungo a zamiast cieplego mleka o jakie prosilismy dla dzieci przynosi wrzatek. Po zwroceniu uwagi, ze...Więcej",positive,2
"Świetne koktajle i kanapki. Doskonałe miejsce na śniadanie lub wczesny lunch głównie dla młodych ludzi. Obsługa posługująca się kilkoma językami, miła i profesjonalna.",positive,5
"Pyszny bajgiel z pasta jajeczna. Ciepły, dużo pasy , odpowiednia porcja. Kawa bardzo dobra porównywalna do dobrych włoskich kaw. Odpowiedni stosunek ceny do jakości i wielkości porcji. Można się najeść i mieć energię na zwiedzanie.",positive,5
"Polecam omlet z suszonymi pomidorami + oliwki. Szkoda, że cenowo mocno wygórowane . Porcję niestety małe mało syte. Ale miejsce klimat i obsługa na wysokim poziomie.",positive,3
"Mimo, iż zamawiałam najprostszą wersję śniadania, bo: bajgla z masłem i wodę, nie zawiodłam się. Bułeczka pyszna chrupiąca a woda odpowiednio zimna do temperatury na dworze. Ocena 5.",positive,5
"Jedno z fajniejszych miejsc na śniadanie we Wrocławiu! W ofercie jest dużo propozycji, ale radziłabym pozostać przy bajglach, reszta śniadań prezentuje się dość zwyczajnie. A bajgli w ofercie jest multum, na słodko i na słono, z oferty i wg własnego widzi-misie :)",positive,5
"Bardzo Was lubimy. Kawe, bajgle i niepowtarzalna atmosfere. Tylko jedna rzecz psuje efekt. Wasze toalety. Dwa razy w tym tygodniu i dwa razy b.brudna toaleta. Prosze zmiencie to. Toalety to jednak wizytowka kazdego lokalu.",positive,4
Byłam z koleżankami i byłyśmy zachwycone. Kawa i gorąca czekolada przepyszne. Ale to nic w porównaniu z ciastami!!,positive,5
"Polecam na śniadanie . Smacznie , wymyślnie i bardzo przyjemnie . Dobra obsługa , dobra kawa , dobry klimat",positive,4
"Przyjemny lokal, miła obsługa i pyszne śniadania! Duży wybór, w lecie ogródek przed wejściem. Obsługa mówi po angielsku. Polecam szczególnie na śniadanko ze znajomymi.",positive,5
"Próbowaliśmy kawy i bajgli. Kawa smaczna, bajgle bardzo dobre, chrupiące, świeże (próbowaliśmy z hummusem i indykiem). Tylko ceny raczej średnie/ wysokie bo bajgle mimo, że smaczne to są średniej wielkości, a kosztują około 14-16 zł za sztukę. Warto przyjść.",positive,4
"Smacznie, klimatycznie. Duża różnorodność, każdy znajdzie coś dla siebie, nawet nasza córka która nie może spożywać produktów z pszenica ani mlecznych wyszła najedzona. Polecam",positive,4
"Byłem dwa razy. Fajny lokal, dobra kawa, świeży sok i super bajgle! Ale... również dwa razy zamówiłem jajka, raz sadzone a raz w koszulkach. Rezultat? Kompletne rozczarowanie. Jajka w koszulkach były poprostu jajkami na twardo, podobnie jak za długo smażone jajka sadzone. Szkoda...",positive,3
"Pyszne bajgle, polecam mozarellę z pesto, pyszna kawa, szybki czas realizacji, polecam, na pewno tu wrócę na śniadanie :)",positive,5
"Wybraliśmy się tam na śniadanie. Nie wiem czy mieli gorszy dzień ale obsługa niezbyt miła jajecznica bez krzty doprawienia (pieczarki i cebula surowe). Pancakes-y suche, wyczuwalny posmak jakby sody jednak z rozpuszczoną czekoladą i owocami smakowały nie najgorzej. Jedyna rzecz na plus to kawa i...Więcej",positive,2
"Mieliśmy niedzielnym popołudniem ochotę na deser i tak trafiliśmy do Central Cafe.
Ciasto kruche z malinami i budyniem bardzo dobre, ekler też super i dobra chia.
Można zajść na deserek :)",positive,4
"Śniadanie godne polecenia - ogromne pankakejki utopione w morzu czekolady, bitej śmietany i świeżych owoców! Do tego duży wybor bardzo dobrych bajgli, soki, kawa... idealny początek dnia!",positive,5
"Bajgle pierwsza klasa :) śniadanie pyszne, obsługa pomimo pełnego obłożenia bardzo sprawna, nie trzeba długo czekać na swoje zamówienie. Nie mam się absolutnie do czego przyczepić i na pewno wrócę :)",positive,5
Świetne miejsce na spotkanie ze znajomymi! Pyszne i ciekawe bajgle. Polecam lemoniady 🍊🍓🍋 ta z rokitnikiem to majstersztyk :),positive,4
"Latte doppio mocno zawiodło. Podwójne espresso całkowicie niewyczuwalne. Kawa czarna jak zwykła lura. Talerzyk obity, niedomyty. Może opis jest czepialski, ale to szczegóły tworzą wyjątkową atmosfere miejsca.",positive,1
Przyjemny lokal z dobrymi pancekesami i bajglami. Jedyny minus to brak dowolnej wymiany dodatków. Cenny średnio-wysokie.,positive,4
"Bajgle bardzo smaczne, ceny przystępne. Bardzo miła obsługa, na jedzenie nie czeka się przesadnie długo. Przypadła mi do gustu atmosfera miejsca. Nie byłem z dzieckiem, ale zwróciłem uwagę na przyjemny kącik dla dzieci i stół do przewijania w toalecie. Polecam!",positive,5
Powinno być super lub bardzo dobrze a jest może być. Kawa super bardzo ładnie podana i bardzo smaczna. Jedzenie zależy co. Naleśniki jadłem lepsze trzeba trochę dopracować;-) Ogólnie miejsce fajne z pomysłem. Trochę poprawić serwis i dopracować szczegóły w jedzeniu i będzie ok. Ogólnie polecam...Więcej,positive,3
"Byłam tam wczesnym popołudniem, żeby spokojnie napić się kawy i przegryźć coś. Wybrałam dla siebie capuccino i bajgla z pasta jajeczna. Kawa była w porzadku. Na bajgla czekałam dobre 15 minut. W tym czasie zdarzyłam wypić już kawę. Ludzi nie było w tym czasie prawie...Więcej",positive,3
"Ten klimat, wspaniałe dania:-) śniadania kawa coś na słodko:-) bajgiel zielony należy do moich ulubionych:-) polecam to miejsce, szczególnie w porze śniadaniowej:-) owsianki najlepsze w mieście!",positive,5
"To nie jest żaden hejt. Ale niestety spodziewaliśmy się dużo dużo więcej. Po czytaniu wszystkich opinii wybralismy sie na sniadanie do Central cafe.
Obsługa bardzo miła, zamowilismy flagowe central pancackes z owocami czekoladą i bitą śmietaną oraz jajecznice z frankfurterkami.
Podane bardzo apetycznie i tu...Więcej",positive,1
"Bajgle dobre ale znowu nie pyszne. Uwazam ze ceny co do porcji i ilości dodatków mocno przesadzone. Atmosfera i wystrój super. Zamawiamy przy barze, samoobsługa. Kawa bardzo dobra podana w fajnych kubkach :)",positive,3
"fantastyczne miejsce z duszą, dobrym jedzeniem, fajnym klimatem, miłą obsługą. szkoda że tak trudno tam dostać stolik, a ogródek jest taki mały. Zdecydowanie my best place in Wrocław",positive,5
"Ogólnie ładnie urządzone miejsce, smaczna kawa i bardzo dobra gorąca czekolada którą bardzo polecam. Knajpka mieści się koło kina więc warto przed filmem wpaść się czegoś napić lub zjeść.",positive,4
"To moje ulubione miejsce we Wrocławiu, choć obsługa już w 90% nie tak cudowna jak na początku. Bajgle jedyne takie w mieście, z ogromną ilością składników, w świetnych połączeniach. Ciasta - jeśli akurat jest wybór - pyszne, domowe. Fajna chia i jogurt z granolą. Rogaliki...Więcej",positive,5
"Uwielbiam to miejsce za bajgle. Bajgiel z humusem jest wyśmienity. Kiedyś trafiłam tam też na pyszną rozgrzewającą herbatę malinową, ale to chyba nie jest stała oferta. Jeśli jednak uda wam się na nią trafić to polecam!",positive,5
Ogromny wybór śniadań i napojów! Bardzo miła i szybka obsługa. Zdecydowanie polecam! Każdy znajdzie coś dla siebie!,positive,5
Idealne miejsce na śniadanie . Perfekcyjna kawa . Świetna obsługa . Napewno wrócę do tego miejsca ...,positive,5
Jedzenie w porządku ale obsługa pracuje tam chyba za karę. Jak gastro nie jest praca dla nich proponuje iść popracować gdzie indziej.Więcej,positive,1
"Bardzo miłe miejsce do zjedzenia deseru w deszczowy dzień. Bardzo dobra obsługa, smaczne jedzenie, ale obsługi było zdecydowanie za mało (długi czas oczekiwania).",positive,4
"Skuszeni dobrymi recenzjami i opiniami innych gości postanowiliśmy wybrać się na śniadanie również i my - to był bardzo dobry wybór!
Zamówiliśmy pancake'i i kawę - porcja duża, kawa wyśmienita. Niestety ceny dość wysokie - 60 zł za śniadanie dla 2 osób to dość sporo....Więcej",positive,5
Całkiem przyjemne miejsce jednak nie na każdą kieszeń. Jedzenie smaczne a bajgle przepyszne. Kawa niestety rozczarowująco kiepska. Ceny wygórowane.,positive,3
"Znakomite bajgle, pyszna jajecznica, jednakże kawa mnie nie powaliła. Problemem dla niektórych, może być zbyt głośna muzyka. Ceny do najniższych nie należą.",positive,4
Świetne miejsce by zjeść śniadanie o każdej porze dnia! Bardzo duży wybór menu:) minusem jest brak miejsc co świadczy tylko o miejscu :),positive,5
Śmiało przybywajcie na bogate w różnorodne smaki śniadanie oraz zmysłową kawę. Bardzo sympatyczny lokal. Wybór bajgli jest szeroki !,positive,4
"Polecam! Pyszne jedzenie i przytulne miejsce. W centrum Wrocławia, łatwo trafić.Trafiłam przypadkiem , zaciekawiło mnie menu! Pyszne I duży wybór!",positive,5
Dobre śniadanie. Ja zjadłem jajecznicę z frankfurterkami a żona omlet. Kawa tez spoko zwłaszcza w połączeniu z bajglami. Polecamyyy!,positive,5
"Lokal niewielki ale ""upchany"". Niedrogie i obfite śniadania. Duży wybór kaw i innych napojów (herbata, piwo, grzane wino).",positive,5
Pyszny żurek na śniadanie to dla miłośnika kuchni staropolskiej wielki plus. Jajecznica i kiełbaski aż i tylko ok. Obsługa bardzo się stara.,positive,5
"Przyjemna kawiarnia, pyszne śniadania i dobra kawa. Miejsce położone blisko rynku. Warto zarezerwować stolik, bo cieszy się dużą popularnością. Miła i wielojęzyczna obsługa.",positive,5
"Idealne miejsce na sniadanie. Bajgle przepyszne, porcje duże. Przy kolejnej wycieczce do Wrocławia na pewno zawitamy tam znowu :)",positive,5
"Miejsce z pomysłem i z dużym wyborem smacznego jedzenia.
Jedyną wada jest to, że czasem po prostu nie ma wolnego miejsca.",positive,5
Duży wybór dań śniadaniowych; porcje spore - wystarczające aby się najeść; kolorowo i ładnie podane. Pancakesy pycha!,positive,4
Mala klimatyczna knajpa niedaleko centrum. Strasznie tloczno ale udalo nam sie zajac miejsca przy wysokim stole przy oknie. Pasty do cieplych bajgli swieze i smaczne. Jajecznica puszysta. Kielbaski swieze. Nalesniki na slodko wysmienite podobnie jak ciasto z kruszona. Wszystko podane bardzo estetycznie i dosc szybko....Więcej,positive,5
"Rewelacyjne bajgle, jajecznica i jajka w koszulkach. Każdy znajdzie coś dla siebie 😊 Fajny klimat, przytulnie.",positive,5
"Niezła kawa, straciatella ciężka, niestety wręcz nie mogłam jej wcisnąć, kawa na wynos porażka. Cafe Central słynie za to z pysznych śniadań i mam nadzieję niedługo to sprawdzić.",positive,3
"polecam - przystępne ceny, duże porcje, mila obsługa, na pewno jeszcze tu wrócę! Miejsce dość zajęte w godzinach porannych (my byliśmy w piątek) , mają spory wybór śniadań, napojów i ciast, do tego tarty, ciastka etc. każdy znajdzie coś dla siebie",positive,5
"Lubiłam tutaj wpadać na owsiankę jak byłam w Krakowie. Mają naprawdę smaczny wybór śniadań. Warto wpaść też nawet tylko na kawę, bo również jest pysznie parzona. Nie mam zastrzeżeń do obsługi - szybka i sympatyczna.",positive,5
"Fajny wystrój lokalu. Duży wybór dań śniadaniowych i nie tylko. Jajecznica, bajgle, naleśniki, koktajle. Plusem jest możliwość wybierania dodatków. Zachwyciła mnie różnorodność potraw, ale też naparów i herbat. Nie brakuje deserów. Każdy sobie coś znajdzie. Dania przepyszne, ładnie podane, dość szybko (pomimo że lokal wypełniony...Więcej",positive,5
Mile miejsce z bardzo dobra kawa i deserami. Cudownie spędzone jesienne popołudnie przy wyśmienitym pumpkin latte i dźwiękach non stop pracujących ekspresów do kawy. Miejsce z klimatem 5/5,positive,5
Warto podejść. Ciekawy wybór śniadań z jajkami w roli głównej. No i oczywiście bajgle :) niestety małe miejsce i można raczej natrafić na brak stolika niż swobodnie zjeść śniadanie. Ale warto poczekać :),positive,4
"Bajgle super!
Herbata miętowa z imbirem super!!!
Ciasto oreo pyszne!
Ciasto z kruszonką i porzeczką pyszne!!!
Mocno polecam!",positive,4
"Jedzenie wyśmienite. Obsługa bardzo sprawna, miła i życzliwa. Lokal, niestety, niewielki. Duży minus - drogo.",positive,4
"Bardzo sympatyczna miejscówka na śniadanie, kawę i ciacho lub bajgla w różnistych wydaniach :)
Miłe wnętrze, rewelacyjne ciasta i bezy. Duży plus za duży wybór roślinnego mleka do kawy- m.in. owsiane i kokosowe BEZ CUKRU, co zdarza się bardzo rzadko, więc ogromny plus ! Bajgle...Więcej",positive,5
"Bardzo fajne miejsce na śniadanie. Duży wybór, wszystko świeże i na bieżąco przygotowywane na oczach gości. Duży wybor ciastek, do tego dobra kawa. Nie mają konkurencji w okolicy :) i panie bardzo miłe! ;-)",positive,4
"Na wszystkie trzy zamówione ciasta, wszystkie trzy były doskonałe! Napewno wrócimy! Klimatycznie, miło i przytulnie. W sam raz na wypad z przyjaciółką, ciacho po romantycznej kolacji i rodzinne wyjście w niedziele. Dla rodzin z dzieckiem ważna informacja- w toalecie znajduje się przewijak. W dobie dzisiejszych...Więcej",positive,5
Pyszna kawa i rewelacyjne bajgle 😊 szczegolnie polecam wersje z pastrami 😊 palce lizac bardzo polecam 😊,positive,5
"Jedyna w swoim rodzaju, nieduża klimatyczna kawiarenka z dala od centrum! Idealna na śniadanie, lunch czy kawkę ze znajomymi. Smaczne tosty, kawy, herbaty i sałatki. Wspaniały klimat, chce się tam posiedzieć.",positive,5
"Jak w temacie. Ceny można zobaczyć przed zamówieniem, więc się nie czepiam. Fajne miejsce na śniadanie, drugie śniadanie, a jak ktoś ąę to na brunch też śmiało może iść . Byłem w sobotę, w niedzielę też. To u mnie oznacza bardzo dobrą, wysoką ocenę... Info...Więcej",positive,5
Fajne miejsce obsługa napoje kawy i jedzenie. To tyle jeśli chodzi o ta wizytę. Trip zmusza mnie aby użyć 100 znaków.,positive,5
"Droga ale dobra kawa. Obsługa git.Polecam wystrój szablonowy jak dla mnie. Ale cóż,to była szybka kawa.;-)",positive,4
"Specialnie wysiadłam wcześniej z porannego autobusu z lotniska, żeby zjeść śniadanie przed dalsza droga do domu. Ta kawiarnia to świetny wybór. Przepyszna owsianka z masłem orzechowym i owocami. Smaczna, aromatyczna kawa. Polecam!",positive,5
"Blisko centrum Wrocławia super miejsce na śniadanie ze znajomymi, wybór bardzo szeroki, wszystko pyszne. A nazwa prawie taka jak w serialu Przyjaciele. Jest git.",positive,5
"Jedzenie pyszne, polecam na kolację, porcje są duże,obsługa przesympatyczna. Byłam wieczirem,pomimo tego że jest to miejsce przy ulicy, jest super widok na miasto",positive,5
"Super miejsce, duży ruch, pyszne bajgle na ciepło z serkiem philadelphia, łososiem i warzywami plus kawka big size, a chłopak miał dwa jajka sadzone z pomidorkami i chlebkiem. Wszystko świeże, robione na miejscu bardzo polecam dla wszystkich którzy lubią śniadanka na świeżym powietrzu ;)",positive,5
"Idealne na śniadanie
Duży wybór
Świeże produkty
Niestety znajduję się przy jednej z głownych ulic
Często pełne
Serwują dania na wynos",positive,4
"Przepyszne pancakes'y podane na uroczych patelenkach przy idealnie komponującej się w tle muzyce. Cudowny początek dnia, na pewno tu powrócimy.",positive,5
"Wtorkowe przedpołudnie; początek września; prawie wszystkie stoliki zajęte jednak obsługa klientów przebiega sprawnie. Duży wybór wariantów śniadań do wyboru ( polecam baje), świeże produkty i miła obsługa. W kwestii napojów również pełna gama rozpoczynając od kaw poprzez zdrowe soki itp.
Zawsze chętnie tutaj wracam.",positive,5
"Pyszne bajgle, robione na miejscu ze świeżych produktów. Rewelacyjny napar z imbirem mięta i miodem. Przepyszne ciasta. Nic wiecej nie trzeba dodawać.",positive,5
"Skuszeni recenzjami odwiedziliśmy Central Cafe.
Rozczarowanie - jajka w koszulach to jajka na twardo - żółtko nie rozlewa się, frankfurterki zimne, jajecznica ścięta na wiór. Obsługa mało pomocna, pomijając już pomyłkę na rachunku.
Drogo śniadanie: 2 dorosłe + 2 dzieci wyszło 130 PLN",positive,2
"Dobra jajecznica i bajgiel. Plusem jest możliwość wyboru trzech dodatków do jajecznicy. Bardzo dobra kawa. Ładny wystrój, industrialny.",positive,4
"Bajgle w dość małym rozmiarze za zbyt wysoka cenę.
Przy zamówieniu owsianki, okazało się ze owoce, które są składnikiem tego dania, nie zostały jeszcze dowiezione. Zbyt wczesna pora. Hmmm.... Zważywszy na to, ze jest to knajpa śniadaniowa, to dość kiepski argument.
Uważam ze miejsce jest...Więcej",positive,2
"Trafiliśmy tu za Trip Advisorem. Trzeba sobie powiedzieć, że zasłużona ocena! Pyszne śniadanie, omlet wymiata, kawa super, soki ze świeżych owoców, mniam 😊",positive,5
"Central Cafe to w zasadzie kanapki, jogurty, ciasta i napoje, ale wszystko w dobrym gatunku (kawa tylko była ze słabego ziarna). Zdecydowanie polecam wybór tego miejsca na śniadanie w okolicach centrum miasta. Minus to mała ilość miejsc. Jeśli zaś nie lubisz ""dworcowej przestrzeni"" to ten...Więcej",positive,4
"Super naturalne jedzenie, sympatyczna obsługa. Świetne miejsce na śniadanie, zwłaszcza po imprezie. Napar z tymiankiem to cudotwórca ;)",positive,5
"Pyszne najgłębsze i naprawdę syte. Pastrami w kanapce dnia to rewelacja. Dodatkowo ciasto z kruszonka i malinami oraz kawa równie doskonale. Miejsce obowiązkowe na śniadanie w miescie. Można wziąć omleta czy jajecznica. Fajne koktajle owocowe które kupiły. Jedyna wada to kolejka, ale to akurat świadczy...Więcej",positive,5
"Z mężem zawitaliśmy do tego lokalu na śniadanko. Wybór padł na bajgle. On z łososiem, ja z bekonem. Oba były pyszne. Cieplutkie, świeżutkie. Do tego latte i lemoniada malinową (ciut za słodka). Suma na rachunku - 47 zł ale warto chociaż raz tego doświadczyć. Polecam!",positive,5
"Jedzenie bardzo smaczene, moge polecić bajgle z czystym sumieniem;)
Nie wiem czemu byko tylko strasznie gorąco w środku, prawie niedowysiedzenia mimo otwartych na oścież drzwi...
A stoliki na zewnątrz, troche mokre (rano padał deszcz) z niewiadomych przyczyn nie mogły zostac rozłożone także jeden mniej za...Więcej",positive,4
"Najlepsze śniadanko jakie jadłam. Pięknie podane, krótki czas oczekiwania. Produkty świeże, miejsce ładne obsługa miła, czego chcieć więcej?",positive,5
Rok temu byłam z przyjaciółką na weekend we Wrocławiu. Odwiedziłyśmy dużo lokali i restauracji ale tylko ta zapadła mi w pamięć. Jakość i smak jedzenia był wyśmienity. Nie ma nic lepszego od pysznego śniadania i porannej kawy :) Kawiarnia ma świetną lokalizację i pomocną obsługę....Więcej,positive,5
Zachęcona dobrymi opiniami wybrałam sie na śniadanie. Wszystko bardzo przeciętne ale pancakesy robione z gotowego proszku to juz lekka przesada.,positive,1
Polecam w 100%. Jedzenie smaczne obsługa szybka i miła. Kawa bajecznie dobra. Bardzo Dobra jakość produktow! Mleko kokosowe bez dodatku cukru co jest rzadkością w takich miejscach! Rewelacja!,positive,5
"Czasy kiedy śniadania w hotelu były jedynym rozsądnym wariantem na szczęście już dawno minęły. Lokal ten odwiedziłem około godziny 10.30. Spory ruch, knajpa cieszy się popularnością, zresztą jest bardzo wysoko w rankingu na trip advisorze. Bajgle były niezłe, szczególnie z wołowiną i indykiem i bekonem,...Więcej",positive,3
"Niektóre bajgle dobre , niektóre przeciętne ( np z pastą jajeczną ) . Organizacja obsługi dość słaba , czekaliśmy ok 25 minut .",positive,3
"Centrum Wrocławia. Po drugiej stronie ulicy Kazimierza Wielkiego (patrząc od Rynku). Bardzo klimatycznie. Niezwykle sprawna obsługa. Dania bardzo smaczne, śniadaniowo-lunchowo-deserowe. Pyszne domowe ciasta, rogaliki, owsianka z owocami i różne dziwne, ale niezwykle smaczne dziwactwa.",positive,5
"Bajgiel z pastrami mega dobry, bajgiel Missisipi tuż za podium. Jeśli ktoś lubi prawdziwe pancakes to tutaj właśnie takie można zjeść. Plus super sympatyczna i zaangażowana właścicielka pracująca jako kelnerka. Gratulacje!",positive,5
"Central urzeka przyjemnym wnętrzem, znakomitymi bajglami (w tym z gorgonzolą i gruszką <3) i bardzo dobrą kawą. Jedyny minus to ceny. Nie zmienia to faktu, że wpadam tam chętnie :)",positive,4
"Fajne miejsce na kawę i bajgla. Duży ruch, więc raczej miejsce nie na spotkania, tylko na szybką przerwę. Dobrze usytuaowana kawiarnia. Całkiem miły ogródek letni. Obsługa obojętna, ale poprawna",positive,4
"Szybki lunch, bajgle (jeden z łososiem, inny z haloumi) - jak najbardziej poprawne oraz rewelacja dnia - kanapka z pieczonym mostkiem wołowym (pastrami), kiszoną kapustą, żółtym serem i musztardą. Genialna!!! Mięso wybitne, całośc dobrze skomponowana.
Ceny umiarkowanie wysokie (min. 15pln za bajgla, 23 pln kanapka)....Więcej",positive,5
"Warto tam pójść dla przepysznej, sycącej owsianki czy pancakesów, zarówno jedno jak i drugie w wielu opcjach smakowych do wyboru. Dla głodnego, szukającego śniadania zdecydowanie bardziej polecam owsiankę - sycąca porcja w stosunkowo niskiej cenie (płaciłam 7zl plus 2,50zl za każdy dodatek - u mnie...Więcej",positive,5
"Smacznie, naturalnie; bardzo sprawny i sympatyczny personel. Warto zjeść tu śniadanie i nie tylko. Polecam.",positive,4
"Byliśmy tam wczesnym popołudniem zachęceni opiniami ma Tripadvisor chcąc zjeść późne śniadanie. Nie zawiedliśmy się. Bardzo miła i profesjonalna obsługa. Dobra kawa, pyszne omlety oraz bajgle to wszystko czego oczekiwaliśmy.",positive,5
"Zawsze smaczne, proste jedzenie i bardzo przyjemna obsługa. Lubię wpaść tutaj na chwilę odpocząć zanim dalej ruszę w miasto.",positive,5
"Lokal, w którym bywam bardzo często, a jednak zawsze mnie zaskoczy czymś nowym. Tym razem były to pyszne pancakes z syropem klonowym, których wcześniej nie miałem okazji próbować. Polecam!! :)",positive,5
Rewelacyjne naleśniki. Kawa pierwsza klasa. Jednak ceny dość wygórowane. Za 4 osoby za deser z kawą zapłaciliśmy jak za dobry obiad.,positive,4
