sentiment,word
-2.0,skąpstwo
-1.0,skąpy
-2.0,skąpy
-1.0,skąpy
-2.0,skimmer
-1.0,skisły
-1.0,sklepienie sieciowe
-1.0,sklerotyk
-1.0,skleroza
-1.0,składany
-1.0,składnik autogeniczny
1.0,składny
1.0,składny
-2.0,sknera
-2.0,sknerstwo
-1.0,skocznościowy
1.0,skoczność
1.0,skoczny
-1.0,skolopendrium
-1.0,skomplikowanie
-1.0,skomplikowany
-2.0,skompromitowanie
-1.0,skostniały
-1.0,skostniały
-2.0,skóra i kości
-1.0,skórkowy
-2.0,skóropodobny
-1.0,skórowy
-1.0,skórzany
-2.0,skórzany
-1.0,skrajność
-2.0,skretyniały
-1.0,skrępowanie
-2.0,skrętowy
-1.0,skromniutki
1.0,skromniutki
1.0,skromny
-1.0,skrucha
-1.0,skrupulant
-1.0,skrupulat
1.0,skrupulatny
-1.0,skruszały
1.0,skruszały
1.0,skrystalizowany
-2.0,skrytobójca
-2.0,skrytobójczy
1.0,skrzat
2.0,skrzętność
1.0,skrzętny
-1.0,skrzypowe
-1.0,skrzywianie się
-2.0,skrzywienie
1.0,skubaniec
-1.0,skupiony
-2.0,skurczybyk
-2.0,skurwiel
-2.0,skurwysyn
-2.0,skurwysyński
-2.0,skurwysyński
-2.0,skurwysyński
-2.0,skurwysyński
1.0,skuteczność
1.0,skuteczny
2.0,skwapliwość
1.0,skwapliwość
1.0,skwapliwy
-2.0,skwar
-2.0,skwara
-1.0,skwarka
-2.0,slawofobia
-1.0,sloganowość
-2.0,slumsowy
-1.0,słabeusz
-2.0,słabeusz
-2.0,słabiak
-1.0,słabiak
-2.0,słabieńki
-2.0,słabieńko
-2.0,słabieńko
-2.0,słabiuchny
-2.0,słabiutki
-2.0,słabiutki
-2.0,słabiutko
-2.0,słabiutko
-1.0,słabość
-1.0,słabowitość
-1.0,słabowity
-1.0,słaby
-1.0,słaby
-2.0,słaby
1.0,sława
-1.0,sławetny
2.0,słodki
2.0,słodycz
2.0,słodycz
-2.0,słodycz
2.0,słodziutki
-2.0,słoik
-2.0,słojowanie
-1.0,słomiana wdowa
-1.0,słomiany wdowiec
1.0,słoneczny
1.0,słoneczny
2.0,słoneczny
1.0,słoneczny
-1.0,słoniczka
-1.0,słoniowaty
-2.0,słoniowaty
-2.0,słoniowy
-1.0,słony
-2.0,słoń
1.0,słowność
1.0,sługa sług Bożych
-2.0,sługus
-2.0,słupkowy
2.0,słuszność
2.0,słuszny
2.0,słuszny
1.0,słuszny
-1.0,służalczy
-2.0,służalec
1.0,służały
-1.0,służbista
-1.0,służbistość
-1.0,służebność
1.0,smaczny
2.0,smaczny
1.0,smaczny
1.0,smagłość
1.0,smak
2.0,smakosz
1.0,smakoszostwo
-2.0,smakowicie
2.0,smakowity
-2.0,smakowity
1.0,smakowity
-2.0,smard
-1.0,smark
-2.0,smark
-2.0,smarkacz
-2.0,smarkata
-2.0,smarkatość
-1.0,smarkatość
-2.0,smarkatość
-1.0,smarkaty
-1.0,smarkaty
-1.0,smarkaty
-2.0,smarkul
-2.0,smarkula
-2.0,smart
-2.0,smerd
-2.0,smerda
-2.0,smęt
-2.0,smętność
-1.0,smętny
-1.0,smoczek
-1.0,smok
1.0,smok
-2.0,smoluch
-1.0,smoluch
-1.0,smrodek
-1.0,smród
-2.0,smród
1.0,smuklutki
2.0,smukłość
-2.0,smurd
-1.0,smutas
-2.0,smutek
-2.0,smutno
-2.0,snob
-2.0,snobistyczność
-1.0,snobistyczność
-2.0,snobizm
-2.0,snobowanie się
-1.0,sobaczy
-1.0,sobaczy
-2.0,sobaczy
-1.0,sobaczy
-1.0,sobaczy
-2.0,sobek
-2.0,sobkostwo
1.0,soczysty
-2.0,Sodoma i Gomora
-2.0,sodomita
-2.0,sofista
-1.0,sojuszniczy
1.0,sojusznik
-2.0,solanka
-2.0,solara
-1.0,solarka
1.0,solenność
2.0,solenny
1.0,solidarny
1.0,solidność
2.0,solidny
1.0,solidny
-2.0,solistyczny
-2.0,sopocki
-1.0,sopranista
-1.0,sorek
-1.0,sosna Jeffreya
1.0,sowity
-1.0,sowizdrzał
-1.0,sowizrzał
-1.0,sójka
-1.0,spaczony
-1.0,spalony
-2.0,spalony
-1.0,spamer
-1.0,sparciały
-2.0,sparingowy
-2.0,sparring
-2.0,sparszywiały
-2.0,sparszywiały
-2.0,spasły
-2.0,spaślak
-1.0,spaśny
1.0,spaśny
-1.0,spągowy
-2.0,specjalistycznie
-1.0,specjalistyczny
-2.0,specjalny
2.0,spektakularny
-2.0,spekulacyjny
-2.0,spekulant
1.0,spełnialny
2.0,spełnienie
-1.0,spełzły
-2.0,spieka
-2.0,spiekota
-1.0,spierzchły
-1.0,spięcie
-1.0,spity
1.0,spiżowy
-2.0,splątkowate
-2.0,spleen
-1.0,spleśniały
-1.0,spleśniały
-2.0,spleśniały
-2.0,splin
1.0,spłacalny
-1.0,spłowiały
-1.0,spłukany
1.0,spoisty
1.0,spokojniutki
1.0,spokojniutki
1.0,spokojniutki
1.0,spokojny
-2.0,spokojny
1.0,spokojny
2.0,spokój
2.0,spolegliwość
1.0,spolegliwy
2.0,społeczny
-1.0,spondeiczny
-2.0,sporność
-1.0,sport ekstremalny
1.0,sportowy
2.0,sportowy
1.0,sposobny
2.0,spostrzegawczość
1.0,spostrzegawczy
-1.0,spowiedź powszechna
-1.0,spódniczka
1.0,spójny
-1.0,spółkowo
-1.0,spór
-1.0,spóźnialski
-1.0,spóźnialstwo
-1.0,spracowany
-1.0,sprawca
1.0,sprawdzalny
2.0,sprawiedliwy
2.0,sprawiedliwy
1.0,sprawność
2.0,sprawny
1.0,sprawny
1.0,sprawny
1.0,sprawny
1.0,sprawny
1.0,sprawny
2.0,sprawny
-1.0,sprężyna
1.0,sprężystość
2.0,sprężystość
1.0,sprężysty
-1.0,sprosny
-2.0,sprosny
-1.0,sprośny
-2.0,sprośny
1.0,sprytny
-1.0,sprzeczka
-2.0,sprzedajny
-2.0,sprzedawczyk
-2.0,sprzeniewierca
-1.0,sprzężenie zwrotne
1.0,sprzymierzeniec
-1.0,spurpurowiały
-1.0,sraczka
-1.0,sraczkowaty
-2.0,sraka
1.0,srebrny
1.0,srebrzysty
-2.0,srogi
-2.0,srogi
-2.0,srogość
-2.0,srogość
-2.0,srom
-2.0,sromota
-1.0,ssak łożyskowy
1.0,stabilny
-1.0,stachanowiec
-1.0,stachanowski
-1.0,stajnia Augiasza
-1.0,stalnica
2.0,stalowe nerwy
1.0,stałość
2.0,stały
1.0,standardowy
-1.0,stapel
-1.0,stara
-1.0,stara maleńka
-1.0,stara maleńka
-1.0,stara malutka
-1.0,stara malutka
-1.0,stara panna
-2.0,stara pudernica
1.0,staranność
1.0,staranny
-1.0,starawy
-1.0,starcie
-1.0,starczy
-2.0,stare pudło
-1.0,stareńki
-1.0,starokawalerstwo
-1.0,staropanieństwo
-2.0,staroświecki
-1.0,staroświeckość
-1.0,starowina
-1.0,starsza
-1.0,staruch
-1.0,starutki
-1.0,stary
-1.0,stary
-2.0,stary
-1.0,stary byk
-1.0,stary kawaler
-1.0,stary koń
2.0,stary lis
-1.0,stary malutki
-1.0,stary malutki
-1.0,stary piernik
2.0,stary wróbel
2.0,stary wyga
2.0,stary wyżeracz
-2.0,stawiać krzyżyk
-2.0,stearynowy
-1.0,stellitowy
1.0,stentorowy
-1.0,step
-1.0,stepować
-1.0,sterany
-1.0,stereotypowy
-1.0,sterol roślinny
1.0,sterowalny
-1.0,sterydowy
-1.0,sterydowy
-1.0,stęchły
-1.0,stęchły
-1.0,stękanie
-1.0,stępiały
-1.0,stężycki
-1.0,stłoczenie
-1.0,stłuczka
-2.0,stołowy
-2.0,stołowy
-2.0,stołówkowy
-2.0,stopień
1.0,stopniowy
1.0,stosowalny
1.0,stosowny
-2.0,straceniec
-2.0,straceńczy
-2.0,strach
-1.0,strach
-2.0,strachliwość
-2.0,strachliwy
-2.0,strachliwy
-2.0,stracony
-2.0,straganiarski
-1.0,strajk głodowy
-1.0,strapienie
-2.0,straszliwość
-2.0,straszliwość
-2.0,straszliwy
-2.0,straszliwy
-2.0,straszność
-2.0,straszność
-2.0,straszny
-2.0,straszny
-2.0,straszny
-2.0,straszydło
-2.0,straszydło
-1.0,straszykowce
-2.0,strata
-1.0,strateg
-1.0,stratny
2.0,stratosferyczny
-2.0,straty moralne
1.0,strawny
-2.0,stres
-2.0,stroik
-2.0,strojniś
-2.0,strojny
-1.0,stronniczy
-1.0,stronniczy
-1.0,stropowy
2.0,stróż
-2.0,strugać pałę
-2.0,strugowy
-1.0,strukturalny
-2.0,strupieszałość
-2.0,strupieszałość
-1.0,strupieszały
-2.0,strupieszały
-2.0,strusi
1.0,stryjo
1.0,strzał
2.0,strzał w dziesiątkę
-2.0,strzałeczka
-1.0,strzelanina
-1.0,strzelecki
2.0,strzelisty
-1.0,strzęp ludzki
1.0,stujęzyczny
-2.0,stuknięcie
1.0,stuknięty
-1.0,stuknięty
-1.0,stupajka
-2.0,stuprocentowo
1.0,stuprocentowy
2.0,stuprocentowy
1.0,stworzątko
-1.0,stworzenie nieboże
1.0,stworzonko
-1.0,stwór
-2.0,stylonowy
-1.0,subiektywizacja
-2.0,subiektywizm
-2.0,subiektywność
-2.0,sublimacyjny
-1.0,sublimat
-2.0,substytucyjny
-2.0,substytucyjny
2.0,subtelność
2.0,subtelność
1.0,subtelność
-1.0,subtelność
1.0,subtelny
1.0,subtelny
1.0,subtelny
-2.0,subtelny
1.0,subtelny
-1.0,suchawy
-1.0,suchawy
-2.0,suchotniczy
-1.0,suchutki
-2.0,suchutko
-1.0,suchy
-1.0,suchy
-1.0,suchy
-1.0,suchy
-1.0,suchy
1.0,suczka
-2.0,suczy
-2.0,suczy
1.0,sugestywny
-2.0,suka
-2.0,suka
-1.0,sukcesyjny
-2.0,sukinkot
-2.0,sukinsyn
-1.0,sulfid
-2.0,sulmierzycki
-1.0,sumacyjny
1.0,sumienność
1.0,sumienny
2.0,sumienny
-2.0,sumo
-2.0,sumowy
2.0,superatrakcyjny
1.0,superekspresowy
2.0,supergwiazda
2.0,supergwiazdor
2.0,superluksusowy
1.0,superszybki
2.0,superszybkość
1.0,superważny
2.0,superwydajny
2.0,superwydajny
2.0,superwydajny
2.0,superwydajny
-2.0,suraski
-2.0,suraski
-2.0,Suraż
1.0,surowość
-2.0,surowość
-1.0,surowość
-2.0,surowość
-2.0,surowość
-1.0,surowy
-2.0,surowy
-2.0,surrealistyczność
-1.0,survivalowy
2.0,suty
2.0,suwerenność
1.0,suwerenny
2.0,swada
1.0,swada
-2.0,swarliwość
-1.0,swarliwy
-1.0,swary
-2.0,swarzędzki
-1.0,swawolnica
-1.0,swawolny
1.0,swoboda
1.0,swobodny
1.0,swobodny
-2.0,swojacki
-1.0,swojacki
-2.0,swojak
1.0,swój
-1.0,sybarycki
-1.0,sybirak
1.0,sycący
-2.0,syf
-2.0,syf
-2.0,syf
-2.0,syfiasty
-2.0,syfny
-2.0,sykl
-2.0,sykofant
-1.0,sylabotwórczy
2.0,sylfida
-1.0,sylikon
-1.0,sylikonowy
-1.0,symonia
2.0,sympatia
1.0,sympatia
2.0,sympatyczność
2.0,sympatyczność
2.0,sympatyczny
-1.0,synagoga
-2.0,synagogalny
-1.0,syndykalny
-1.0,syneczek mamuni
-1.0,syneczek mamusi
-1.0,synek mamuni
-2.0,synekurzysta
-2.0,synobójca
-1.0,synsepal
-2.0,syreni
1.0,systematyczny
2.0,systematyczny
1.0,systemowy
1.0,sytny
1.0,sytość
-1.0,sytuacyjnie
1.0,syty
-2.0,syzyfowy
-1.0,szablonowy
-1.0,szablowy
-2.0,szabrownik
-2.0,szachraj
-1.0,szacht
1.0,szacowność
1.0,szacowny
-1.0,szafunek
-1.0,szahid
-2.0,szajbnięty
-1.0,szajbus
-2.0,szalbierski
-2.0,szalbierz
-2.0,szaleniec
-2.0,szaleńczość
-1.0,szaleńczy
-1.0,szaleńczy
-2.0,szaleńczy
-1.0,szaleństwo
2.0,szaleństwo
-1.0,szalony
-1.0,szalony
-1.0,szał
-2.0,szał
-2.0,szał
-1.0,szałaput
-1.0,szałaputa
2.0,szałowy
-2.0,szambo
-2.0,szambo
-2.0,szambowy
-2.0,szamotanina
-2.0,szamotanina
1.0,szampański
-2.0,szampański
1.0,szanowność
1.0,szanowny
-2.0,szantażysta
-2.0,szantrapa
-1.0,szara eminencja
-2.0,szara mysz
-1.0,szara myszka
-1.0,szaraczek
-2.0,szarak
-1.0,szarawy
-2.0,szarlatan
-2.0,szarlatan
-2.0,szarlatański
-2.0,szarlatański
2.0,szarmancki
2.0,szarmanckość
2.0,szarmant
2.0,szarmanteria
-2.0,szarość
-2.0,szarpanina
-2.0,szarpanina
-2.0,szarpidrut
-1.0,szary
-1.0,szary
-2.0,szarzyzna
-1.0,szatan
2.0,szatan
-2.0,szatański
-2.0,szatański
-2.0,szaweł
-2.0,szczapa
-1.0,szczawianowy
-2.0,szczawik
-1.0,szczegół
1.0,szczegółowość
1.0,szczelny
-2.0,szczeniacki
-2.0,szczeniacko
-2.0,szczeniackość
-2.0,szczeniactwo
-2.0,szczeniactwo
-2.0,szczeniak
-1.0,szczenięcy
2.0,szczery
2.0,szczęsny
2.0,szczęściarz
2.0,szczęście
2.0,szczęście
2.0,szczęście
2.0,szczęściodajny
2.0,szczęśliwiec
2.0,szczęśliwość
2.0,szczęśliwość
2.0,szczęśliwość
2.0,szczęśliwy
2.0,szczęśliwy
2.0,szczęśliwy
2.0,szczęśliwy
2.0,szczęśliwy
1.0,szczodrobliwość
2.0,szczodrobliwy
1.0,szczodrobliwy
1.0,szczodrość
2.0,szczodry
2.0,szczodry
-1.0,szczoteczka
1.0,szczupłość
-1.0,szczupły
-1.0,szczurowaty
-2.0,szczurowaty
-1.0,szczurowaty
-2.0,szczurzy
-2.0,szczyl
-1.0,szczypior
-1.0,szczypiorek
-2.0,szczyt szczytów
-2.0,szczyt wszystkiego
2.0,szczytny
2.0,szczytowy
-2.0,szelmostwo
-2.0,szelmowski
-1.0,szemranie
-1.0,szemrany
-2.0,szepietowski
1.0,szerokobiodry
-1.0,szesnastkowo
1.0,sześciogwiazdkowy
-2.0,sześciomilionowy
-2.0,szewska pasja
-2.0,szkapa
-2.0,szkaplerzny
-2.0,szkarada
-2.0,szkaradnik
-2.0,szkaradnik
-2.0,szkaradność
-2.0,szkaradny
-2.0,szkaradny
-2.0,szkaradziejstwo
-2.0,szkaradzieństwo
-2.0,szkaradztwo
-2.0,szkielet
-2.0,szkieletor
-1.0,szkieletowaty
-1.0,szkieletowaty
-2.0,szklaneczka
-2.0,szklany
-2.0,szkoda
-1.0,szkodliwość
-1.0,szkodnik
-1.0,szkolny
-1.0,szkolny
-1.0,szkoła podwydziałowa
-2.0,szkopski
-1.0,szkopuł
1.0,szkrab
-1.0,szkudnik
-1.0,szlachciura
2.0,szlachetność
2.0,szlachetny
2.0,szlachetny
2.0,szlachetny
1.0,szlagierowy
-1.0,szlagon
-2.0,szlamowy
-2.0,szmaciarski
-2.0,szmaciarski
-1.0,szmaciarz
-2.0,szmaciarz
-2.0,szmaciarz
-2.0,szmaciarz
-1.0,szmaja
-2.0,szmalcownik
-2.0,szmat
-2.0,szmata
-2.0,szmata
-1.0,szmer
-2.0,szmirowatość
-2.0,szmirus
-2.0,szmugler
-2.0,szmuglerz
-2.0,sznaps
-1.0,szopa
-2.0,szopenowsko
-1.0,szopowaty
-1.0,szopowy
-2.0,szorstki
-2.0,szorstkość
-2.0,szowinista
-1.0,szowinista
-2.0,szowinizm
-2.0,szóstka
2.0,szóstkowy
2.0,szóstkowy
-1.0,szpaltowy
-2.0,szpaner
-1.0,szpanerski
-2.0,szpanerstwo
-2.0,szpanowanie
-2.0,szparag
-2.0,szpetny
-2.0,szpieg
-2.0,szpiegus
-1.0,szpilkowaty
1.0,szprycha
-1.0,szrenicki
-1.0,sztafetowy
-1.0,sztajer
-2.0,sztajmes
-2.0,sztampowy
-2.0,sztubacki
-1.0,sztubackość
-1.0,sztubactwo
-2.0,sztuczność
-1.0,sztuczny
-1.0,sztuczny
-1.0,sztuczny
1.0,sztuka
-1.0,szturchaniec
-1.0,szturchanina
-1.0,sztywniacki
-2.0,szubienicznik
-2.0,szubrawiec
-2.0,szuja
-2.0,szuler
-1.0,szum
-1.0,szum
-1.0,szum informacyjny
-1.0,szumny
-2.0,szumowina
-2.0,szurnięty
-2.0,szurpek słoikowaty
-1.0,szuwaks
-1.0,szuwar właściwy
-1.0,szuwar wysoki
-2.0,szwagrowy
-2.0,szwarcownik
1.0,szybciuteńki
1.0,szybciutki
-1.0,szybciutko
-2.0,szybki
-1.0,szybkobieżny
1.0,szybkonogi
-2.0,szyderca
-2.0,szyderczy
-2.0,szyderstwo
-2.0,szydlica
-2.0,szykana
-2.0,szykany
2.0,szykowny
2.0,szykowny
-2.0,szympansi
-2.0,ścianowy
1.0,ściągalny
-1.0,ścichapęk
-2.0,ścienny
-2.0,ścierwojad
-2.0,ścierwojad
-1.0,ścięcie
-2.0,ścigałka
-1.0,ścisk
-2.0,ścisłość
2.0,ścisły
1.0,ścisły
-2.0,ślamazara
-2.0,ślamazarność
-2.0,ślamazarny
-2.0,ślamazarny
-2.0,śledziennik
-1.0,ślepiec
-2.0,ślepy
-2.0,ślepy
-2.0,ślicznie
2.0,śliczniutki
-1.0,śliczniutki
-2.0,śliczniutko
2.0,ślicznotka
-1.0,śliczny
-2.0,ślimaczek
-2.0,ślimaczy
-1.0,śliskość
-1.0,śliwa
-1.0,ślizgać się
-2.0,ślizgawkowy
1.0,śmiałek
1.0,śmiały
2.0,śmiech
-1.0,śmiech przez łzy
-2.0,śmieciarz
-2.0,śmieciarz
-2.0,śmiecisko
-2.0,śmieć
-2.0,śmiercionośność
-2.0,śmiercionośny
-2.0,śmiercionośny
-2.0,śmierdzący
-2.0,śmierdziel
-2.0,śmierdziuch
-1.0,śmiertelnik
-2.0,śmiertelny
-2.0,śmiertelny
-2.0,śmiertelny
-1.0,śmieszek
-2.0,śmieszność
-1.0,śmieszność
1.0,śmieszny
-1.0,śmieszny
1.0,śmigłość
1.0,śmigłość
1.0,śmigły
1.0,śniadość
-2.0,śnieżyście
-2.0,śnięty
-1.0,śpiąca królewna
-1.0,śpiący królewicz
1.0,śpiewność
1.0,śpiewny
-1.0,śpioch
-1.0,średni
-2.0,średniak
-1.0,średniowiecznik
-1.0,średniowiecznik
-2.0,średniowieczny
-1.0,środek adhezyjny
-1.0,środek antyseptyczny
-2.0,środkowy palec
-2.0,świadomie
-1.0,świadomość
2.0,świadomy
1.0,światełko w tunelu
2.0,światłość
2.0,światły
1.0,światły
2.0,światowy
2.0,świąteczność
-2.0,świecki
2.0,świetlany
2.0,świetlany
1.0,świetlisty
2.0,świetny
2.0,świetny
2.0,świetny
2.0,świetny
2.0,świetny
1.0,świeżość
-1.0,świeżutki
1.0,świeżutki
1.0,świeży
1.0,świeży
1.0,świeży
-2.0,święciański
-2.0,święto
-2.0,świętokradca
-2.0,świętokradczy
-1.0,świętokradczy
-2.0,świętokradczy
-2.0,świętokradzki
-2.0,świętokradzki
-2.0,świętokradzki
-2.0,świętokradztwo
-1.0,świętokupstwo
-2.0,świętoszkowaty
-1.0,świętoszkowaty
1.0,święty
-2.0,świnia
-1.0,świnia
-1.0,świnia domowa
-1.0,świnia karłowata
-1.0,świnia leśna
-1.0,świniopas
-2.0,świniowaty
-1.0,świntuch
-2.0,świńska morda
-2.0,świńska morda
-1.0,świński
-2.0,świński
-2.0,świński blondyn
-2.0,świński ryj
-2.0,świński ryj
-2.0,świńskość
-2.0,świństwo
-1.0,świrnięty
-2.0,świronek
-2.0,świrowaty
-1.0,świśnięty
-1.0,tabak
-1.0,tabletka
-1.0,tabunowy
-1.0,taikonauta
-1.0,tajemniczy
-2.0,tajemniczy
-2.0,tajemność
-1.0,tajkonauta
-1.0,tajny współpracownik
-2.0,tajwania
-1.0,takin
1.0,taktowność
1.0,taktowność
1.0,taktowny
1.0,taktyczny
-1.0,taktyk
2.0,talent
-2.0,talib
-2.0,talmudyczny
-1.0,talmudysta
-1.0,tamaraw
-1.0,tanalbina
-1.0,tandemowy
-2.0,tandetnie
-2.0,tandetny
1.0,taniutki
-1.0,taniutki
-2.0,tantalowy
-1.0,tapir azjatycki
-1.0,tapir czaprakowy
-1.0,tapir indyjski
-1.0,tapir malajski
-1.0,tar himalajski
-1.0,tarapaty
-1.0,tarasowo
-1.0,tarcia
-2.0,tarcicowy
2.0,tarcza
-2.0,targanina
-2.0,tarliskowy
-1.0,taryfa
-1.0,tasiemcowaty
-1.0,tasiemcowy
1.0,tata
1.0,tato
-2.0,tatusiek
-2.0,taumaturgiczny
-1.0,taxi
-2.0,tchórz
-2.0,tchórzliwość
-2.0,tchórzliwy
-2.0,tchórzliwy
-2.0,tchórzostwo
-2.0,tchórzowski
-1.0,teatralizacja
-1.0,teatralność
-1.0,tebański
-2.0,tebański
-1.0,technicolorowy
-1.0,technicolorowy
-1.0,technicznie
-1.0,technikolorowy
-1.0,technikolorowy
-1.0,technofob
1.0,teflonowy
-1.0,teledyskowy
1.0,telefonizacja
-2.0,telefonizacyjny
-1.0,telegraficzność
-1.0,telenowelowy
-2.0,telepajęczarz
2.0,temperament
2.0,temperament
-1.0,tendencyjność
-1.0,tendencyjność
-1.0,tendencyjny
-2.0,tendencyjny
-1.0,tendencyjny
-2.0,tender
-2.0,teoretyczność
-1.0,teozof
-2.0,terakotowy
-1.0,terapeutyczny
-2.0,teratozaur
-2.0,terenowo
-2.0,terenowy
-1.0,terfenolowy
-1.0,terkotliwy
-2.0,terminalny
-2.0,terminalowy
-2.0,terminowość
-1.0,terminowy
-2.0,termitowy
1.0,termomodernizacja
-2.0,terrina
-2.0,terror
-2.0,terrorysta
-2.0,teryna
-2.0,testosteronowy
1.0,testowalny
-2.0,tetradrachma
-1.0,tetraedryczny
-1.0,tetryk
1.0,tęczowy
2.0,tęga głowa
-1.0,tęgi
2.0,tęgi umysł
-1.0,tęgość
-2.0,tępak
-1.0,tępawy
-2.0,tępogłowy
-2.0,tępość
-2.0,tępota
-2.0,tępy
-2.0,tępy
-1.0,tęskliwość
-2.0,tęsknota
-2.0,tęsknota
-1.0,tęskny
2.0,tężyzna
-2.0,tikowy
-1.0,tioeter
-1.0,tiosól
-2.0,tirówa
-2.0,tirówka
2.0,tkliwość
-1.0,tkliwość
1.0,tkliwy
-1.0,tkliwy
-1.0,tkliwy
1.0,tkliwy
1.0,tlenkowy
-2.0,tło
-2.0,tłoczność
-1.0,tłok
-2.0,tłuczek
-1.0,tłuczeniec
-2.0,tłuk
-2.0,tłuk pancerny
-1.0,tłumiciel
-2.0,tłumok
-1.0,tłustawy
1.0,tłuste lata
-2.0,tłusty
-1.0,tłusty
1.0,tłusty
-2.0,tłuszcza
-2.0,tłuszczaki
-1.0,tłuszczyk
-2.0,tłuścioch
1.0,tłuściuchny
-2.0,tłuściuchny
-1.0,toaletowy
-2.0,toksyczny
-2.0,tolerancja
-1.0,tombakowy
-2.0,tonażowy
1.0,tonus życiowy
-1.0,topiczny
-2.0,toporność
-1.0,toporny
-1.0,toporny
1.0,topowy
-2.0,topór wojenny
-2.0,torba
-2.0,torebka
-2.0,tortura
-1.0,totalitarność
-2.0,totalizator
-1.0,totalny
1.0,towar
-1.0,towarzysko
-1.0,towarzysz
-1.0,towarzysz niedoli
-2.0,trafność
1.0,trafny
2.0,trafny
1.0,trafny
-2.0,tragedia
-2.0,tragiczny
-2.0,tragiczny
-2.0,tragiczny
-1.0,tragikomiczny
-1.0,trajkotka
-1.0,trampka
-2.0,trankingowy
-1.0,transkrypcja
-1.0,transkrypcyjny
-2.0,traperski
-2.0,trapezuncki
-1.0,trasowy
-2.0,trauma
-2.0,traumatyczny
-2.0,trąba
-2.0,trąba
-1.0,trąba jerychońska
-2.0,trąbiasty
-1.0,trefny
-1.0,trema
-2.0,trep
-1.0,trep
-1.0,tresa
-1.0,treska
2.0,treściwość
1.0,treściwy
-1.0,treść
-2.0,trikowy
-2.0,triumfalizm
-2.0,trocki
-1.0,trofealny
-2.0,troglodyta
-1.0,Trojanka
-1.0,trojański
-2.0,troll
-1.0,tromtadracja
-1.0,tromtadracki
-1.0,tromtadrata
1.0,trop
-2.0,tropik
1.0,troska
-1.0,troska
-1.0,troska
1.0,troskliwość
1.0,troskliwy
-1.0,trójeczka
-1.0,trójka
-1.0,trójklasowy
-2.0,trójkowicz
-1.0,truchło
-2.0,truciciel
-2.0,trucie
-1.0,trudność
-1.0,trudny
-1.0,trudny
-2.0,trujący
-1.0,trup
-2.0,trupi
-1.0,trupi
-2.0,trupi
-2.0,trupioblady
-2.0,trupioblady
-1.0,truskawka
-2.0,truteń
2.0,trwałość
2.0,trwałość
-2.0,trwoga
-1.0,trwożliwie
-2.0,trwożliwość
-2.0,trwożliwy
-2.0,trwożliwy
-1.0,trybik
-1.0,trybowy
-1.0,trylionowy
-2.0,tryumfalizm
-2.0,trywialność
-2.0,trywialny
-2.0,trzebież
-2.0,trzebnica
-2.0,trzepać kapucyna
-2.0,trzepać pałę
-2.0,trzepać się
1.0,trzeźwość
1.0,trzeźwy
1.0,trzeźwy
-1.0,trzęsimajtek
-1.0,trzęsiportek
-1.0,trzpiotostwo
-1.0,trzpiotowatość
1.0,trzpiotowaty
-1.0,trzyizbowy
-1.0,trzyklasowy
-2.0,trzyniecki
-1.0,tuba
-2.0,tuchowski
-2.0,tufta
-2.0,tułacz
-1.0,tułacz
-2.0,tuman
-2.0,tumanowaty
-2.0,tumanowaty
-2.0,tumiwisizm
-1.0,tumult
-2.0,tumult
-2.0,tuńczykowy
-2.0,tuńczykowy
-1.0,tupeciarz
-2.0,tupet
-2.0,turecznia
-1.0,tusza
-1.0,tuszka
2.0,tuz
-1.0,tuzinkowy
-1.0,TW
-1.0,twardogłowość
-1.0,twardogłowy
-2.0,twardogłowy
1.0,twardoskóry
1.0,twardy
-1.0,twardziel
2.0,twardziel
-1.0,twarzowiec
1.0,twarzowy
-2.0,twistowy
-1.0,tworkowski
-2.0,tworzywo sztuczne
-2.0,twórczy
2.0,twórczy
-1.0,tyczka
-2.0,tyfus plamisty
2.0,tygrysi
2.0,tygrysica
-1.0,tyka
-2.0,tylczak
-1.0,tymczasowość
-1.0,typ
-1.0,typ spod ciemnej gwiazdy
-1.0,typek
-2.0,tyran
-2.0,tyran
-2.0,tyrański
-2.0,tysiąckrotnie
2.0,tytan
2.0,tytan pracy
1.0,ubaw
-1.0,ubecki
-2.0,ubecki
-2.0,ubecki
-2.0,ubek
-1.0,ubogi
-1.0,ubogi
-2.0,ubolewanie
-1.0,ubolewanie
-2.0,ubowiec
-2.0,ubożuchny
-2.0,ubożuchny
-2.0,ubożuchny
2.0,ubóstwienie
2.0,ubóstwiony
-2.0,ubóstwo
-1.0,ubóstwo
-1.0,ubytek
-2.0,ubytkowy
-2.0,ucho igielne
-1.0,uchodźca
-1.0,uciążliwość
2.0,uciecha
1.0,uciecha
-1.0,ucieczka
-1.0,uciekinier
1.0,ucieszny
-2.0,ucisk
2.0,uczciwość
1.0,uczciwy
1.0,uczciwy
1.0,uczciwy
-2.0,uczciwy
2.0,uczciwy
-1.0,uczelniany
1.0,uczęszczany
2.0,uczony
2.0,uczony
1.0,uczta
2.0,uczta
2.0,uczucie
1.0,uczynność
2.0,uczynny
2.0,uczynny
2.0,udaność
1.0,udany
-2.0,udany
1.0,udany
-1.0,udar
-1.0,udatność
-1.0,udawany
-2.0,uderzenie
-1.0,uderzenie
-2.0,udręczenie
-2.0,udręczenie
-2.0,udręka
-2.0,udręka
1.0,ugłaskiwanie
1.0,ugodowy
-1.0,ugrzeczniony
-1.0,ugrzeczniony
